actor_id,predicate,frame,x,y,w,h,region_id,region_cx,region_cy,area,speed,true_subject_type,cluster
31.0,vehicle_moving,3504.0,464.0,384.0,545.0,433.0,0.0,0.0,0.0,235985.0,711.2411686622197,Vehicle,-1
121.0,vehicle_moving,3151.0,0.0,598.0,8.0,633.0,0.0,0.0,0.0,5064.0,510.9716234782515,Vehicle,-1
14.0,vehicle_moving,790.0,1183.0,422.0,1238.0,464.0,0.0,0.0,0.0,574432.0,1196.020484774404,Vehicle,-1
133.0,vehicle_moving,7136.0,1193.0,424.0,1236.0,461.0,0.0,0.0,0.0,569796.0,10.198039027185567,Vehicle,-1
100.0,vehicle_moving,6114.0,0.0,368.0,3.0,379.0,0.0,0.0,0.0,1137.0,1194.3136104055752,Vehicle,-1
100.0,vehicle_moving,6376.0,0.0,345.0,60.0,387.0,100.0,30.0,366.143,23220.0,23.0,Vehicle,-1
100.0,vehicle_moving,6582.0,1.0,362.0,20.0,387.0,100.0,10.7653,375.0,7740.0,17.029386365926403,Vehicle,-1
9.0,vehicle_moving,419.0,1184.0,434.0,1209.0,461.0,0.0,0.0,0.0,557349.0,1185.1890144614065,Vehicle,-1
0.0,vehicle_moving,4424.0,1265.0,526.0,1279.0,571.0,0.0,0.0,0.0,730309.0,122.57650672131264,Bike,-1
116.0,vehicle_moving,1137.0,1246.0,299.0,1274.0,319.0,0.0,0.0,0.0,406406.0,227.79376637651876,Vehicle,-1
99.0,vehicle_moving,5973.0,11.0,387.0,66.0,400.0,0.0,0.0,0.0,26400.0,1238.1312531391816,Vehicle,-1
130.0,vehicle_moving,6029.0,1072.0,713.0,1104.0,717.0,0.0,0.0,0.0,791568.0,1109.953602633912,Vehicle,-1
36.0,vehicle_moving,4632.0,889.0,320.0,974.0,373.0,36.0,931.9485,346.879,363302.0,433.5181657093506,Vehicle,41
120.0,vehicle_moving,2190.0,838.0,706.0,923.0,718.0,0.0,0.0,0.0,662714.0,389.3545941683493,Vehicle,43
42.0,activity_crouching,5544.0,988.0,275.0,1006.0,297.0,42.0,997.0,286.563,298782.0,456.3562205120031,Person,-1
3.0,specialized_texting_phone,2857.0,1160.0,626.0,1201.0,706.0,3.0,1181.01,666.2105,847906.0,390.8772185738125,Person,-1
0.0,Closing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33
0.0,Entering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16
0.0,Exiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,Interacts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11
0.0,Opening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19
0.0,activity_carrying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36
0.0,activity_running,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
0.0,activity_sitting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
0.0,activity_standing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
0.0,activity_walking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46
0.0,specialized_miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
0.0,specialized_talking_phone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
0.0,specialized_texting_phone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
0.0,specialized_using_tool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
0.0,vehicle_moving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
0.0,vehicle_starting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24
0.0,vehicle_stopping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28
0.0,vehicle_turning_left,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30
0.0,vehicle_turning_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26
111.0,Interacts,3515.0,517.0,387.0,527.0,400.0,0.0,0.0,0.0,210800.0,0.0,Person,11
68.0,Interacts,3515.0,480.0,391.0,541.0,433.0,68.0,511.346,412.308,234253.0,37.21558813185679,Vehicle,11
96.0,Interacts,2827.0,1046.0,365.0,1060.0,384.0,96.0,1053.99,374.52,407040.0,566.5968584452264,Person,11
5000.0,Interacts,2827.0,1056.0,368.0,1070.0,402.0,5000.0,1063.0,385.0,430140.0,10.44030650891055,Parking_Meter,10
96.0,Interacts,4378.0,1046.0,366.0,1060.0,384.0,96.0,1053.0,375.622,407040.0,10.198039027185567,Person,11
5000.0,Interacts,4378.0,1056.0,368.0,1070.0,402.0,5000.0,1063.0,385.0,430140.0,10.198039027185567,Parking_Meter,10
109.0,Interacts,2573.0,510.0,384.0,528.0,402.0,109.0,519.0685,393.8275,212256.0,546.2343819277581,Person,11
68.0,Interacts,2573.0,479.0,391.0,541.0,433.0,68.0,510.3605,412.4485,234253.0,31.78049716414141,Vehicle,11
96.0,Exiting,2237.0,772.0,349.0,780.0,358.0,0.0,0.0,0.0,279240.0,295.9949323890529,Person,0
27.0,Exiting,2237.0,727.0,346.0,792.0,380.0,27.0,759.5,363.0,300960.0,45.09988913511872,Vehicle,0
108.0,Exiting,4153.0,375.0,334.0,389.0,354.0,108.0,382.278,344.44449999999995,137706.0,352.20448605888026,Person,0
66.0,Exiting,4153.0,341.0,328.0,428.0,359.0,66.0,385.054,343.777,153652.0,34.52535300326414,Vehicle,0
109.0,Exiting,2449.0,527.0,399.0,537.0,409.0,0.0,0.0,0.0,219633.0,199.090431713832,Person,0
68.0,Exiting,2449.0,479.0,391.0,541.0,433.0,68.0,510.231,412.467,234253.0,48.66210024238576,Vehicle,0
92.0,Entering,1265.0,772.0,342.0,786.0,365.0,92.0,779.098,354.451,286890.0,297.06901555025894,Person,18
27.0,Entering,1265.0,727.0,346.0,792.0,380.0,27.0,759.5,363.0,300960.0,45.17742799230607,Vehicle,18
92.0,Opening,1262.0,772.0,343.0,786.0,366.0,92.0,779.176,354.559,287676.0,45.09988913511872,Person,21
27.0,Opening,1262.0,727.0,346.0,792.0,380.0,27.0,759.5,363.0,300960.0,45.09988913511872,Vehicle,21
108.0,Opening,4031.0,375.0,339.0,389.0,353.0,0.0,0.0,0.0,137317.0,352.0695953927291,Person,20
66.0,Opening,4031.0,341.0,328.0,428.0,359.0,66.0,385.015,343.7575,153652.0,35.73513677041127,Vehicle,21
109.0,Opening,2969.0,518.0,388.0,535.0,403.0,109.0,526.8389999999999,395.788,215605.0,186.89301752607025,Person,21
68.0,Opening,2969.0,480.0,391.0,541.0,433.0,68.0,510.775,412.389,234253.0,38.11823710509184,Vehicle,21
92.0,Closing,0.0,764.0,342.0,780.0,358.0,0.0,0.0,0.0,279240.0,288.1961137836525,Person,32
27.0,Closing,0.0,727.0,346.0,792.0,380.0,0.0,0.0,0.0,300960.0,37.21558813185679,Vehicle,32
96.0,Closing,2290.0,767.0,341.0,778.0,356.0,96.0,772.6385,348.926,276968.0,40.311288741492746,Person,34
27.0,Closing,2290.0,727.0,346.0,792.0,380.0,27.0,759.5,363.0,300960.0,40.311288741492746,Vehicle,34
109.0,Closing,2493.0,528.0,389.0,539.0,409.0,109.0,534.306,399.242,220451.0,203.5927307150233,Person,34
68.0,Closing,2493.0,479.0,391.0,541.0,433.0,68.0,510.277,412.4605,234253.0,49.04079934095692,Vehicle,34
66.0,Closing,4228.0,341.0,328.0,428.0,359.0,66.0,385.077,343.7885,153652.0,151.7003625572464,Vehicle,34
108.0,Closing,4228.0,376.0,326.0,392.0,356.0,108.0,384.3,341.1,139552.0,35.05709628591621,Person,34
111.0,Closing,4529.0,518.0,385.0,538.0,403.0,111.0,528.209,394.8485,216814.0,153.7693077307692,Person,34
68.0,Closing,4529.0,482.0,391.0,542.0,432.0,68.0,512.406,412.156,234144.0,36.49657518178932,Vehicle,34
94.0,specialized_texting_phone,1602.0,1042.0,420.0,1064.0,466.0,94.0,1053.46,443.357,495824.0,560.7503901024055,Person,-1
94.0,specialized_texting_phone,2137.0,816.0,510.0,843.0,576.0,94.0,830.2139999999999,543.571,485568.0,243.26117651610585,Person,-1
94.0,specialized_texting_phone,2603.0,306.0,663.0,354.0,719.0,94.0,330.8,691.4000000000001,254526.0,532.4556319544381,Person,-1
88.0,vehicle_stopping,4510.0,897.0,551.0,1021.0,643.0,88.0,959.8645,597.4485,656503.0,601.5189107584233,Vehicle,29
86.0,vehicle_stopping,4294.0,928.0,548.0,1031.0,625.0,0.0,0.0,0.0,644375.0,31.144823004794876,Vehicle,22
68.0,vehicle_stopping,2179.0,455.0,380.0,514.0,419.0,68.0,484.6955,399.804,215366.0,501.9492006169549,Vehicle,29
66.0,vehicle_stopping,2349.0,378.0,330.0,464.0,359.0,66.0,421.4375,344.75,166576.0,91.80958555619344,Vehicle,28
74.0,vehicle_stopping,1771.0,914.0,562.0,1018.0,641.0,74.0,966.3895,601.972,652538.0,584.0547919502073,Vehicle,29
69.0,vehicle_stopping,3855.0,919.0,565.0,1023.0,643.0,69.0,971.485,604.7565,657789.0,5.830951894845301,Vehicle,29
69.0,vehicle_stopping,4146.0,187.0,589.0,317.0,674.0,69.0,252.3555,632.3025,213658.0,732.3933369440222,Vehicle,-1
69.0,vehicle_stopping,4281.0,198.0,568.0,292.0,650.0,69.0,245.524,609.889,189800.0,23.706539182259394,Vehicle,-1
69.0,vehicle_stopping,4503.0,298.0,515.0,425.0,587.0,69.0,361.7855,551.5,249475.0,113.17685275708986,Vehicle,-1
78.0,vehicle_stopping,2937.0,866.0,582.0,986.0,667.0,0.0,0.0,0.0,657662.0,571.9379336956065,Vehicle,22
75.0,vehicle_stopping,1929.0,909.0,565.0,1013.0,640.0,75.0,961.471,602.8525,648320.0,46.238512086787566,Vehicle,29
85.0,vehicle_stopping,3937.0,1074.0,464.0,1159.0,536.0,85.0,1117.395,500.3165,621224.0,193.45800577903205,Vehicle,29
71.0,vehicle_stopping,976.0,885.0,573.0,996.0,653.0,71.0,941.147,613.5295,650388.0,218.17882573705447,Vehicle,29
84.0,vehicle_stopping,3889.0,962.0,508.0,1075.0,598.0,84.0,1018.7935,553.7915,642850.0,100.7670581092849,Vehicle,29
84.0,vehicle_stopping,4008.0,879.0,548.0,1010.0,644.0,84.0,944.914,596.6085,650440.0,92.13576938409967,Vehicle,29
70.0,vehicle_stopping,113.0,860.0,480.0,1074.0,653.0,70.0,967.5015,567.0,701322.0,70.60453243241541,Vehicle,29
82.0,vehicle_stopping,3360.0,891.0,572.0,997.0,649.0,82.0,944.5715,610.8575,647053.0,97.082439194738,Vehicle,29
68.0,vehicle_moving,1634.0,1234.0,301.0,1267.0,317.0,0.0,0.0,0.0,401639.0,437.13842201298206,Vehicle,-1
88.0,vehicle_moving,4307.0,1183.0,411.0,1238.0,458.0,0.0,0.0,0.0,567004.0,121.24768039018312,Vehicle,44
67.0,vehicle_moving,115.0,1242.0,294.0,1270.0,320.0,0.0,0.0,0.0,406400.0,131.03434664239754,Vehicle,-1
76.0,vehicle_moving,2257.0,1176.0,392.0,1230.0,462.0,0.0,0.0,0.0,568260.0,118.15244390193544,Vehicle,44
75.0,vehicle_moving,1752.0,1186.0,438.0,1231.0,466.0,0.0,0.0,0.0,573646.0,47.07440918375928,Vehicle,44
69.0,vehicle_moving,3665.0,1189.0,435.0,1227.0,464.0,0.0,0.0,0.0,569328.0,4.242640687119285,Vehicle,44
69.0,vehicle_moving,4352.0,209.0,558.0,291.0,638.0,69.0,250.6065,598.4100000000001,185658.0,987.6887161449198,Vehicle,-1
69.0,vehicle_moving,4864.0,324.0,508.0,450.0,575.0,69.0,387.0125,542.0045,258750.0,125.39936203984452,Vehicle,-1
91.0,vehicle_moving,4794.0,874.0,700.0,974.0,719.0,0.0,0.0,0.0,700306.0,582.5495687063891,Vehicle,-1
87.0,vehicle_moving,4150.0,829.0,696.0,958.0,719.0,0.0,0.0,0.0,688802.0,45.17742799230607,Vehicle,43
81.0,vehicle_moving,3051.0,1184.0,428.0,1238.0,463.0,0.0,0.0,0.0,573194.0,444.8022032319534,Vehicle,44
83.0,vehicle_moving,3141.0,853.0,698.0,964.0,719.0,0.0,0.0,0.0,693116.0,427.154538779585,Vehicle,43
73.0,vehicle_moving,838.0,870.0,694.0,984.0,718.0,0.0,0.0,0.0,706512.0,17.46424919657298,Vehicle,43
79.0,vehicle_moving,2894.0,1180.0,428.0,1215.0,458.0,0.0,0.0,0.0,556470.0,408.4801096748776,Vehicle,44
77.0,vehicle_moving,2488.0,834.0,696.0,933.0,719.0,0.0,0.0,0.0,670827.0,437.6528304489759,Vehicle,43
82.0,vehicle_moving,3125.0,1177.0,424.0,1217.0,461.0,0.0,0.0,0.0,561037.0,437.7590661539747,Vehicle,44
89.0,vehicle_moving,4375.0,766.0,681.0,909.0,719.0,0.0,0.0,0.0,653571.0,484.7370421166512,Vehicle,43
112.0,vehicle_moving,3614.0,749.0,246.0,774.0,271.0,0.0,0.0,0.0,209754.0,435.332057170156,Vehicle,-1
70.0,vehicle_moving,0.0,1028.0,423.0,1183.0,555.0,0.0,0.0,0.0,656565.0,330.4088376542008,Vehicle,44
70.0,vehicle_moving,191.0,841.0,493.0,1061.0,669.0,70.0,951.6,581.45,709809.0,199.6722314193939,Vehicle,41
86.0,vehicle_moving,4073.0,1184.0,432.0,1222.0,458.0,0.0,0.0,0.0,559676.0,348.38197427536346,Vehicle,44
74.0,vehicle_moving,1590.0,1191.0,438.0,1217.0,464.0,0.0,0.0,0.0,564688.0,9.219544457292889,Vehicle,44
66.0,vehicle_moving,1426.0,396.0,697.0,521.0,719.0,0.0,0.0,0.0,374599.0,836.1255886528052,Vehicle,-1
78.0,vehicle_moving,2770.0,1184.0,439.0,1236.0,466.0,0.0,0.0,0.0,575976.0,829.1610217563293,Vehicle,-1
78.0,vehicle_moving,2976.0,846.0,593.0,967.0,682.0,78.0,906.8125,637.6875,659494.0,371.4296703280447,Vehicle,41
80.0,vehicle_moving,3033.0,850.0,696.0,932.0,719.0,0.0,0.0,0.0,670108.0,103.07764064044152,Vehicle,43
90.0,vehicle_moving,4638.0,824.0,691.0,947.0,719.0,0.0,0.0,0.0,680893.0,26.476404589747453,Vehicle,43
85.0,vehicle_moving,3837.0,1183.0,430.0,1216.0,463.0,0.0,0.0,0.0,563008.0,443.8490734472699,Vehicle,44
71.0,vehicle_moving,810.0,1187.0,437.0,1215.0,459.0,0.0,0.0,0.0,557685.0,8.06225774829855,Vehicle,44
84.0,vehicle_moving,3724.0,1178.0,418.0,1227.0,458.0,0.0,0.0,0.0,561966.0,21.02379604162864,Vehicle,44
114.0,activity_walking,5355.0,791.0,252.0,798.0,273.0,0.0,0.0,0.0,217854.0,421.0997506529777,Person,-1
113.0,activity_walking,31.0,167.0,674.0,213.0,719.0,0.0,0.0,0.0,153147.0,753.2994092656651,Person,-1
100.0,activity_walking,3771.0,1006.0,705.0,1035.0,719.0,0.0,0.0,0.0,744165.0,839.5725102693632,Person,-1
100.0,activity_walking,4474.0,1219.0,503.0,1250.0,574.0,100.0,1235.1550000000002,538.724,717500.0,293.5523803344132,Person,-1
103.0,activity_walking,4617.0,1270.0,532.0,1279.0,575.0,0.0,0.0,0.0,735425.0,58.66856057549052,Person,-1
98.0,activity_walking,3069.0,1083.0,708.0,1095.0,719.0,0.0,0.0,0.0,787305.0,256.7975856584325,Person,-1
107.0,activity_walking,5455.0,1230.0,308.0,1246.0,325.0,0.0,0.0,0.0,404950.0,426.1560746956448,Person,47
104.0,activity_walking,4717.0,353.0,707.0,374.0,719.0,0.0,0.0,0.0,268906.0,963.4988323812332,Person,-1
99.0,activity_walking,3642.0,1269.0,487.0,1279.0,546.0,0.0,0.0,0.0,698334.0,942.0488310061214,Person,-1
102.0,activity_walking,4475.0,1271.0,530.0,1279.0,578.0,102.0,1275.34,554.2,739262.0,43.04648650006177,Person,-1
111.0,activity_walking,4555.0,511.0,385.0,531.0,399.0,111.0,521.558,392.4305,211869.0,773.7086014773262,Person,-1
93.0,activity_walking,946.0,1238.0,306.0,1249.0,327.0,0.0,0.0,0.0,408423.0,731.2797002515522,Person,47
93.0,activity_walking,2997.0,1048.0,284.0,1066.0,307.0,93.0,1057.67,296.467,327262.0,191.2694434560837,Person,45
93.0,activity_walking,3116.0,1027.0,281.0,1048.0,304.0,93.0,1037.585,292.542,318592.0,21.213203435596427,Person,45
97.0,activity_walking,2385.0,1060.0,707.0,1080.0,719.0,0.0,0.0,0.0,776520.0,427.2762572388033,Person,-1
108.0,activity_walking,4256.0,379.0,325.0,396.0,356.0,108.0,388.346,341.0,140976.0,780.8232834643188,Person,-1
92.0,activity_walking,92.0,765.0,338.0,781.0,360.0,92.0,773.571,349.2855,281160.0,386.2188498765952,Person,45
92.0,activity_walking,490.0,921.0,359.0,936.0,393.0,92.0,929.318,376.909,367848.0,157.40711546813887,Person,45
92.0,activity_walking,834.0,1040.0,366.0,1054.0,380.0,92.0,1047.39,373.0,400520.0,119.2057045614848,Person,45
94.0,activity_walking,902.0,1204.0,354.0,1217.0,376.0,0.0,0.0,0.0,457592.0,164.43843832875572,Person,47
105.0,activity_walking,4491.0,1251.0,290.0,1261.0,310.0,0.0,0.0,0.0,390910.0,79.40403012442127,Person,47
101.0,activity_walking,3805.0,1087.0,709.0,1105.0,719.0,0.0,0.0,0.0,794495.0,449.9522196856017,Person,-1
96.0,activity_walking,2327.0,769.0,341.0,782.0,360.0,96.0,775.6785,351.0,281520.0,486.3620050949704,Person,45
96.0,activity_walking,5017.0,1039.0,365.0,1053.0,381.0,96.0,1046.7,373.2575,401193.0,271.0645679538364,Person,45
106.0,activity_walking,4759.0,1235.0,312.0,1246.0,322.0,0.0,0.0,0.0,401212.0,203.03940504246955,Person,47
108.0,activity_sitting,4031.0,375.0,339.0,389.0,353.0,0.0,0.0,0.0,137317.0,860.4237328200566,Person,-1
102.0,activity_carrying,4502.0,1263.0,531.0,1279.0,587.0,102.0,1271.0549999999998,559.8109999999999,750773.0,908.5196750758896,Person,-1
99.0,activity_carrying,3642.0,1269.0,487.0,1279.0,546.0,0.0,0.0,0.0,698334.0,44.40720662234904,Person,37
113.0,activity_carrying,31.0,167.0,674.0,213.0,719.0,0.0,0.0,0.0,153147.0,1117.753550654168,Person,-1
111.0,activity_carrying,4715.0,378.0,389.0,396.0,414.0,111.0,387.58850000000007,401.971,163944.0,354.60682452541715,Person,37
93.0,activity_carrying,946.0,1238.0,306.0,1249.0,327.0,0.0,0.0,0.0,408423.0,863.9959490645775,Person,37
97.0,activity_carrying,2403.0,1068.0,697.0,1093.0,719.0,97.0,1080.665,708.3335,785867.0,426.3578309354714,Person,-1
108.0,activity_carrying,4196.0,373.0,330.0,388.0,355.0,108.0,380.6785,342.857,137740.0,785.9478354191199,Person,-1
92.0,activity_carrying,65.0,759.0,338.0,775.0,354.0,92.0,767.29,346.232,274350.0,386.0828926538963,Person,-1
100.0,activity_carrying,3771.0,1006.0,705.0,1035.0,719.0,0.0,0.0,0.0,744165.0,442.3776667057233,Person,-1
98.0,activity_carrying,3098.0,1085.0,691.0,1114.0,719.0,98.0,1099.635,705.318,800966.0,80.23091673413684,Person,-1
101.0,activity_carrying,3818.0,1080.0,698.0,1121.0,719.0,101.0,1100.89,708.9445000000001,805999.0,8.602325267042627,Person,-1
94.0,activity_carrying,2303.0,696.0,553.0,731.0,627.0,94.0,713.7325,590.3605,458337.0,410.46437117002006,Person,-1
94.0,activity_carrying,2482.0,509.0,621.0,554.0,707.0,94.0,532.2855,664.143,391678.0,198.97989848223364,Person,-1
107.0,activity_carrying,5495.0,1211.0,306.0,1226.0,330.0,107.0,1218.69,318.724,404580.0,769.434207713694,Person,-1
96.0,activity_carrying,2338.0,773.0,342.0,787.0,363.0,96.0,780.0,352.833,285681.0,439.4769618535197,Person,-1
106.0,activity_carrying,4834.0,1208.0,311.0,1220.0,336.0,106.0,1214.235,323.549,409920.0,436.1031987958813,Person,-1
69.0,vehicle_turning_right,3983.0,776.0,629.0,914.0,719.0,69.0,845.5,674.3824999999999,657166.0,536.4214760801435,Vehicle,-1
69.0,vehicle_turning_right,4352.0,209.0,558.0,291.0,638.0,69.0,250.6065,598.4100000000001,185658.0,571.4280357140346,Vehicle,-1
69.0,vehicle_turning_right,5481.0,933.0,363.0,993.0,396.0,0.0,0.0,0.0,393228.0,749.8006401704389,Vehicle,27
66.0,vehicle_turning_right,1476.0,229.0,622.0,379.0,704.0,66.0,304.65,663.4,266816.0,750.1313218363836,Vehicle,-1
102.0,specialized_talking_phone,4474.0,1272.0,530.0,1279.0,578.0,0.0,0.0,0.0,739262.0,1047.049664533636,Person,-1
94.0,specialized_talking_phone,2018.0,881.0,485.0,907.0,546.0,94.0,894.5055000000001,516.1469999999999,495222.0,393.58099547615353,Person,-1
94.0,specialized_talking_phone,2650.0,223.0,683.0,271.0,719.0,94.0,247.375,701.0,194849.0,687.1448173420214,Person,-1
95.0,activity_running,1137.0,215.0,699.0,241.0,719.0,0.0,0.0,0.0,173279.0,17.88854381999832,Person,-1
93.0,specialized_using_tool,946.0,1238.0,306.0,1249.0,327.0,0.0,0.0,0.0,408423.0,1095.8914179789897,Person,-1
104.0,specialized_miscellaneous,5177.0,861.0,521.0,892.0,586.0,104.0,877.1094999999999,553.7925,522712.0,433.9976958464181,Person,-1
66.0,vehicle_turning_left,2046.0,985.0,353.0,1027.0,385.0,0.0,0.0,0.0,395395.0,208.806130178211,Vehicle,-1
68.0,vehicle_turning_left,1714.0,1073.0,281.0,1127.0,301.0,68.0,1100.73,291.22950000000003,339227.0,113.70136322841516,Vehicle,-1
68.0,vehicle_turning_left,2120.0,435.0,365.0,509.0,398.0,68.0,472.143,382.143,202582.0,643.5060217278468,Vehicle,31
92.0,activity_standing,0.0,764.0,342.0,780.0,358.0,0.0,0.0,0.0,279240.0,329.802971484491,Person,39
92.0,activity_standing,397.0,917.0,360.0,933.0,394.0,92.0,925.481,377.4805,367602.0,154.05518491761322,Person,40
92.0,activity_standing,709.0,1036.0,365.0,1051.0,381.0,92.0,1044.43,373.4225,400431.0,119.10499569707392,Person,40
108.0,activity_standing,4181.0,373.0,333.0,389.0,355.0,108.0,381.4285,344.14300000000003,138095.0,663.7717981354737,Person,40
100.0,activity_standing,4409.0,1219.0,512.0,1251.0,575.0,100.0,1235.6550000000002,543.9694999999999,719325.0,864.7294374542826,Person,-1
109.0,activity_standing,2465.0,527.0,394.0,538.0,409.0,0.0,0.0,0.0,220042.0,701.9886038961032,Person,39
111.0,activity_standing,3515.0,517.0,387.0,527.0,400.0,0.0,0.0,0.0,210800.0,12.206555615733702,Person,39
93.0,activity_standing,1634.0,1093.0,290.0,1111.0,315.0,93.0,1102.535,302.658,349965.0,584.1104347638382,Person,40
93.0,activity_standing,3079.0,1030.0,282.0,1047.0,305.0,93.0,1038.915,293.889,319335.0,63.50590523722971,Person,40
96.0,activity_standing,2237.0,772.0,349.0,780.0,358.0,0.0,0.0,0.0,279240.0,266.5576860643865,Person,39
96.0,activity_standing,2818.0,1046.0,365.0,1060.0,384.0,96.0,1054.0,374.508,407040.0,274.46675572826666,Person,40
88.0,vehicle_starting,4598.0,827.0,592.0,965.0,694.0,88.0,896.412,643.3235,669710.0,315.4203544478384,Vehicle,25
69.0,vehicle_starting,3907.0,878.0,587.0,986.0,669.0,69.0,932.481,628.6320000000001,659634.0,51.24451190127583,Vehicle,25
69.0,vehicle_starting,4352.0,209.0,558.0,291.0,638.0,69.0,250.6065,598.4100000000001,185658.0,669.6282550788908,Vehicle,-1
69.0,vehicle_starting,4864.0,324.0,508.0,450.0,575.0,69.0,387.0125,542.0045,258750.0,125.39936203984452,Vehicle,25
75.0,vehicle_starting,2029.0,834.0,603.0,953.0,688.0,0.0,0.0,0.0,655664.0,518.7725898695883,Vehicle,23
78.0,vehicle_starting,2976.0,846.0,593.0,967.0,682.0,78.0,906.8125,637.6875,659494.0,15.620499351813308,Vehicle,25
74.0,vehicle_starting,1830.0,859.0,593.0,975.0,676.0,74.0,917.8075,634.923,659100.0,13.0,Vehicle,25
84.0,vehicle_starting,3978.0,906.0,538.0,1030.0,629.0,84.0,968.172,583.7825,647870.0,72.34638899074369,Vehicle,25
84.0,vehicle_starting,4064.0,822.0,574.0,970.0,679.0,84.0,896.231,627.3845,658630.0,91.3892772703669,Vehicle,25
71.0,vehicle_starting,1007.0,865.0,584.0,977.0,667.0,71.0,921.628,626.1395,651659.0,44.14748010928823,Vehicle,25
70.0,vehicle_starting,191.0,841.0,493.0,1061.0,669.0,70.0,951.6,581.45,709809.0,94.11163583744572,Vehicle,25
82.0,vehicle_starting,3401.0,843.0,596.0,954.0,682.0,82.0,898.758,639.4675,650628.0,103.0194156457898,Vehicle,25
0.0,Entering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16
0.0,Opening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19
0.0,activity_carrying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36
0.0,activity_standing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
0.0,activity_walking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46
0.0,vehicle_moving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
0.0,vehicle_stopping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28
18.0,Entering,2161.0,503.0,419.0,526.0,465.0,18.0,514.5,442.0,244590.0,0.0,Person,18
17.0,Entering,2161.0,498.0,419.0,582.0,470.0,17.0,540.0,444.5,273540.0,5.0,Vehicle,18
17.0,Opening,1466.0,498.0,419.0,582.0,470.0,17.0,540.0,444.5,273540.0,0.0,Vehicle,21
18.0,Opening,1466.0,498.0,420.0,521.0,466.0,18.0,509.5,443.0,242786.0,1.0,Person,21
18.0,activity_standing,1368.0,496.0,418.0,521.0,466.0,18.0,509.0295,442.7645,242786.0,2.8284271247461903,Person,40
44.0,vehicle_moving,0.0,253.0,615.0,449.0,708.0,0.0,0.0,0.0,317892.0,312.8226334522488,Vehicle,-1
47.0,vehicle_moving,614.0,838.0,704.0,942.0,719.0,0.0,0.0,0.0,677298.0,591.731357965758,Vehicle,43
48.0,vehicle_moving,703.0,855.0,703.0,939.0,719.0,0.0,0.0,0.0,675141.0,17.029386365926403,Vehicle,43
51.0,vehicle_moving,2447.0,1187.0,431.0,1213.0,463.0,0.0,0.0,0.0,561619.0,429.194594560556,Vehicle,44
46.0,vehicle_moving,296.0,1187.0,437.0,1212.0,456.0,0.0,0.0,0.0,552672.0,6.0,Vehicle,44
45.0,vehicle_moving,102.0,1187.0,432.0,1219.0,465.0,0.0,0.0,0.0,566835.0,5.0,Vehicle,44
50.0,vehicle_moving,2059.0,711.0,703.0,811.0,719.0,0.0,0.0,0.0,583109.0,547.7380760911186,Vehicle,43
49.0,vehicle_moving,1107.0,1187.0,437.0,1211.0,463.0,0.0,0.0,0.0,560693.0,545.2815786362125,Vehicle,44
52.0,activity_walking,0.0,478.0,326.0,497.0,360.0,0.0,0.0,0.0,178920.0,717.6363981850419,Person,-1
54.0,activity_walking,0.0,1060.0,283.0,1070.0,305.0,0.0,0.0,0.0,326350.0,583.586326090665,Person,47
