type,duration,num_actors,avg_width,avg_height,regions_in_event,video,label
vehicle_moving,95,1,67.5625,51.885416666666664,3168,VIRAT_S_000201_07_001485_001581,34
vehicle_moving,184,1,74.55135135135136,56.832432432432434,6040,VIRAT_S_000201_07_001485_001581,34
vehicle_moving,280,1,93.83629893238434,66.19217081850533,9749,VIRAT_S_000201_07_001485_001581,34
vehicle_moving,123,1,79.65322580645162,55.943548387096776,3458,VIRAT_S_000201_07_001485_001581,34
vehicle_moving,247,1,93.53225806451613,64.0,7219,VIRAT_S_000201_07_001485_001581,34
vehicle_moving,104,1,259.4952380952381,98.93333333333334,3462,VIRAT_S_000201_07_001485_001581,34
vehicle_moving,163,1,97.4939024390244,68.35365853658537,5145,VIRAT_S_000201_07_001485_001581,34
vehicle_moving,207,1,56.76442307692308,36.25,5769,VIRAT_S_000201_07_001485_001581,34
activity_carrying,1130,1,17.740937223695845,31.930150309460654,37345,VIRAT_S_000201_07_001485_001581,22
activity_carrying,2245,1,18.573463935886018,35.699020480854855,71748,VIRAT_S_000201_07_001485_001581,22
activity_carrying,733,1,25.429155313351497,45.94959128065395,24267,VIRAT_S_000201_07_001485_001581,22
activity_carrying,38,1,24.0,40.0,1239,VIRAT_S_000201_07_001485_001581,22
activity_carrying,1858,1,15.798816568047338,29.027972027972027,60502,VIRAT_S_000201_07_001485_001581,22
vehicle_starting,46,1,206.61702127659575,179.3404255319149,1313,VIRAT_S_000201_07_001485_001581,35
vehicle_starting,20,1,120.95238095238095,82.33333333333333,627,VIRAT_S_000201_07_001485_001581,35
vehicle_starting,43,1,119.75,88.06818181818181,1272,VIRAT_S_000201_07_001485_001581,35
vehicle_starting,50,1,110.62745098039215,71.33333333333333,1702,VIRAT_S_000201_07_001485_001581,35
vehicle_starting,52,1,117.69811320754717,88.15094339622641,1903,VIRAT_S_000201_07_001485_001581,35
vehicle_starting,62,1,134.87301587301587,95.52380952380952,2080,VIRAT_S_000201_07_001485_001581,35
vehicle_turning_left,90,1,51.13186813186813,36.37362637362637,2537,VIRAT_S_000201_07_001485_001581,37
vehicle_turning_left,69,1,80.61428571428571,55.72857142857143,2263,VIRAT_S_000201_07_001485_001581,37
vehicle_turning_left,70,1,89.69014084507042,39.647887323943664,2287,VIRAT_S_000201_07_001485_001581,37
Interacts,1790,2,15.0,33.68732551647125,59355,VIRAT_S_000201_08_001652_001838,6
Interacts,54,2,15.0,36.0,1819,VIRAT_S_000201_08_001652_001838,6
Interacts,41,2,15.0,36.0,1380,VIRAT_S_000201_08_001652_001838,6
Interacts,51,2,15.682692307692308,36.0,1598,VIRAT_S_000201_08_001652_001838,6
Interacts,58,2,16.02542372881356,35.95762711864407,1828,VIRAT_S_000201_08_001652_001838,6
Interacts,257,2,16.0,34.5,8733,VIRAT_S_000201_08_001652_001838,6
Interacts,77,2,16.0,34.5,2822,VIRAT_S_000201_08_001652_001838,6
Interacts,57,2,15.0,33.0,1854,VIRAT_S_000201_08_001652_001838,6
Interacts,59,2,15.0,33.0,1914,VIRAT_S_000201_08_001652_001838,6
Interacts,16,2,15.0,33.0,542,VIRAT_S_000201_08_001652_001838,6
Interacts,271,2,15.0,34.0,8751,VIRAT_S_000201_08_001652_001838,6
Interacts,52,2,15.0,34.0,1644,VIRAT_S_000201_08_001652_001838,6
Interacts,174,2,30.80857142857143,35.5,6242,VIRAT_S_000201_08_001652_001838,6
Interacts,269,2,45.15925925925926,24.692592592592593,9293,VIRAT_S_000201_08_001652_001838,6
Riding,1067,2,17.14580403187998,20.51148616971402,38039,VIRAT_S_000201_08_001652_001838,17
Riding,325,2,26.641104294478527,42.93558282208589,11668,VIRAT_S_000201_08_001652_001838,17
Unloading,62,2,51.5,40.5,2237,VIRAT_S_000201_08_001652_001838,21
Exiting,62,2,51.3968253968254,38.80952380952381,2258,VIRAT_S_000201_08_001652_001838,5
Exiting,105,2,51.91891891891892,31.02027027027027,3495,VIRAT_S_000201_08_001652_001838,5
Exiting,63,2,57.43809523809524,37.76190476190476,2309,VIRAT_S_000201_08_001652_001838,5
Opening,134,2,73.83333333333333,37.0,4735,VIRAT_S_000201_08_001652_001838,11
Opening,45,2,61.411764705882355,36.970588235294116,1645,VIRAT_S_000201_08_001652_001838,11
Opening,41,2,45.5,25.0,1379,VIRAT_S_000201_08_001652_001838,11
Closing,47,2,51.5,40.5,1675,VIRAT_S_000201_08_001652_001838,0
Closing,97,2,50.69897959183673,40.28061224489796,3474,VIRAT_S_000201_08_001652_001838,0
Closing,30,2,48.25806451612903,26.870967741935484,1082,VIRAT_S_000201_08_001652_001838,0
vehicle_starting,31,1,131.28125,90.65625,990,VIRAT_S_000201_08_001652_001838,35
vehicle_starting,63,1,118.390625,103.75,2107,VIRAT_S_000201_08_001652_001838,35
vehicle_starting,40,1,133.2439024390244,92.46341463414635,1344,VIRAT_S_000201_08_001652_001838,35
activity_walking,362,1,16.62534435261708,33.85123966942149,12731,VIRAT_S_000201_08_001652_001838,28
activity_walking,98,1,16.19191919191919,34.0,3604,VIRAT_S_000201_08_001652_001838,28
activity_walking,165,1,16.698795180722893,34.0,5816,VIRAT_S_000201_08_001652_001838,28
activity_walking,120,1,13.785123966942148,34.0,3979,VIRAT_S_000201_08_001652_001838,28
activity_walking,764,1,20.213071895424836,40.665359477124184,24554,VIRAT_S_000201_08_001652_001838,28
activity_walking,796,1,17.831869510664994,33.183186951066496,24582,VIRAT_S_000201_08_001652_001838,28
activity_walking,62,1,14.0,26.0,1971,VIRAT_S_000201_08_001652_001838,28
activity_walking,749,1,19.761333333333333,35.53333333333333,26408,VIRAT_S_000201_08_001652_001838,28
activity_walking,104,1,17.066666666666666,29.83809523809524,3748,VIRAT_S_000201_08_001652_001838,28
activity_walking,157,1,12.917721518987342,32.93037974683544,5150,VIRAT_S_000201_08_001652_001838,28
activity_walking,76,1,19.01298701298701,32.35064935064935,2383,VIRAT_S_000201_08_001652_001838,28
activity_walking,96,1,18.711340206185568,33.31958762886598,3014,VIRAT_S_000201_08_001652_001838,28
activity_walking,315,1,15.91139240506329,26.36392405063291,10203,VIRAT_S_000201_08_001652_001838,28
activity_walking,286,1,17.195121951219512,34.1184668989547,10090,VIRAT_S_000201_08_001652_001838,28
activity_walking,655,1,19.696646341463413,29.221036585365855,21103,VIRAT_S_000201_08_001652_001838,28
activity_walking,391,1,20.948979591836736,25.122448979591837,13741,VIRAT_S_000201_08_001652_001838,28
activity_walking,733,1,25.20708446866485,44.31471389645777,23867,VIRAT_S_000201_08_001652_001838,28
activity_walking,41,1,9.0,22.0,1474,VIRAT_S_000201_08_001652_001838,28
activity_walking,137,1,19.608695652173914,38.84782608695652,4764,VIRAT_S_000201_08_001652_001838,28
activity_walking,140,1,16.0,30.46808510638298,4924,VIRAT_S_000201_08_001652_001838,28
activity_walking,1235,1,26.58009708737864,55.784789644012946,39444,VIRAT_S_000201_08_001652_001838,28
activity_walking,1869,1,14.845454545454546,28.951871657754012,64093,VIRAT_S_000201_08_001652_001838,28
activity_walking,291,1,10.434931506849315,21.63013698630137,10148,VIRAT_S_000201_08_001652_001838,28
activity_walking,98,1,7.8686868686868685,19.757575757575758,3524,VIRAT_S_000201_08_001652_001838,28
vehicle_moving,376,1,110.08753315649868,75.87533156498674,12360,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,150,1,100.45033112582782,66.52317880794702,4932,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,315,1,105.25632911392405,72.46518987341773,10729,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,1064,1,21.196244131455398,16.27981220657277,37929,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,235,1,59.220338983050844,28.978813559322035,7910,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,553,1,47.462093862815884,23.938628158844764,19461,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,304,1,101.91147540983607,65.72459016393442,10867,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,77,1,156.1153846153846,73.16666666666667,2409,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,397,1,119.8140703517588,72.19095477386935,13896,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,325,1,106.02453987730061,71.98466257668711,10134,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,178,1,120.3854748603352,90.00558659217877,5587,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,158,1,96.57232704402516,62.40880503144654,5077,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,209,1,88.53333333333333,76.28571428571429,6913,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,149,1,127.10666666666667,88.90666666666667,4944,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,366,1,98.08446866485014,56.98092643051771,11813,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,496,1,114.74446680080483,67.11267605633803,16903,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,152,1,115.56862745098039,80.00653594771242,5494,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,161,1,91.18518518518519,62.72839506172839,5372,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,91,1,137.17391304347825,79.18478260869566,3094,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,162,1,94.01840490797547,65.34355828220859,5240,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,318,1,134.42633228840126,91.27899686520377,11453,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,325,1,27.595092024539877,36.19631901840491,11668,VIRAT_S_000201_08_001652_001838,34
vehicle_moving,364,1,131.73150684931508,88.7013698630137,12811,VIRAT_S_000201_08_001652_001838,34
vehicle_turning_left,110,1,137.0990990990991,82.37837837837837,3603,VIRAT_S_000201_08_001652_001838,37
vehicle_turning_left,63,1,73.75,52.078125,2235,VIRAT_S_000201_08_001652_001838,37
vehicle_turning_left,78,1,53.278481012658226,21.189873417721518,2742,VIRAT_S_000201_08_001652_001838,37
vehicle_turning_left,59,1,45.96666666666667,32.18333333333333,2120,VIRAT_S_000201_08_001652_001838,37
vehicle_turning_left,18,1,142.1578947368421,43.73684210526316,626,VIRAT_S_000201_08_001652_001838,37
vehicle_turning_left,31,1,61.28125,45.75,1052,VIRAT_S_000201_08_001652_001838,37
vehicle_stopping,44,1,132.33333333333334,109.02222222222223,1610,VIRAT_S_000201_08_001652_001838,36
vehicle_stopping,60,1,117.95081967213115,84.63934426229508,1888,VIRAT_S_000201_08_001652_001838,36
vehicle_stopping,97,1,147.30612244897958,119.9795918367347,3427,VIRAT_S_000201_08_001652_001838,36
vehicle_stopping,32,1,86.0909090909091,44.666666666666664,1196,VIRAT_S_000201_08_001652_001838,36
vehicle_stopping,44,1,106.2,76.82222222222222,1482,VIRAT_S_000201_08_001652_001838,36
vehicle_stopping,89,1,120.35555555555555,89.66666666666667,2970,VIRAT_S_000201_08_001652_001838,36
vehicle_stopping,61,1,125.85483870967742,94.69354838709677,2221,VIRAT_S_000201_08_001652_001838,36
vehicle_stopping,40,1,111.0,98.0,1348,VIRAT_S_000201_08_001652_001838,36
vehicle_stopping,45,1,82.58695652173913,43.130434782608695,1612,VIRAT_S_000201_08_001652_001838,36
specialized_miscellaneous,183,1,16.847826086956523,38.58695652173913,6663,VIRAT_S_000201_08_001652_001838,29
activity_carrying,4064,1,17.1070110701107,36.20590405904059,133929,VIRAT_S_000201_08_001652_001838,22
activity_carrying,1235,1,26.58009708737864,55.784789644012946,39444,VIRAT_S_000201_08_001652_001838,22
activity_carrying,140,1,16.0,30.46808510638298,4924,VIRAT_S_000201_08_001652_001838,22
activity_carrying,1869,1,14.845454545454546,28.951871657754012,64093,VIRAT_S_000201_08_001652_001838,22
activity_carrying,1833,1,17.8680479825518,34.30370774263904,60867,VIRAT_S_000201_08_001652_001838,22
activity_standing,133,1,15.201492537313433,21.082089552238806,4350,VIRAT_S_000201_08_001652_001838,27
activity_standing,662,1,15.828054298642535,29.60633484162896,20529,VIRAT_S_000201_08_001652_001838,27
activity_standing,158,1,14.0125786163522,27.70440251572327,5192,VIRAT_S_000201_08_001652_001838,27
activity_standing,453,1,19.449339207048457,28.0,16328,VIRAT_S_000201_08_001652_001838,27
activity_standing,1806,1,16.0,33.36247924737133,59914,VIRAT_S_000201_08_001652_001838,27
activity_standing,39,1,16.0,24.0,1313,VIRAT_S_000201_08_001652_001838,27
activity_standing,591,1,14.670608108108109,14.890202702702704,19395,VIRAT_S_000201_08_001652_001838,27
activity_standing,2029,1,16.261083743842363,37.97339901477832,63940,VIRAT_S_000201_08_001652_001838,27
activity_standing,90,1,18.945054945054945,30.0,2817,VIRAT_S_000201_08_001652_001838,27
activity_standing,1638,1,17.876754118364858,34.99816961561928,57473,VIRAT_S_000201_08_001652_001838,27
activity_standing,135,1,13.0,34.0,4849,VIRAT_S_000201_08_001652_001838,27
activity_standing,774,1,17.0,34.0,27467,VIRAT_S_000201_08_001652_001838,27
activity_standing,456,1,17.01969365426696,38.304157549234134,16147,VIRAT_S_000201_08_001652_001838,27
activity_standing,882,1,16.01925254813137,28.0079275198188,29948,VIRAT_S_000201_08_001652_001838,27
activity_standing,140,1,18.45390070921986,37.60283687943262,4976,VIRAT_S_000201_08_001652_001838,27
activity_standing,51,1,20.0,23.0,1823,VIRAT_S_000201_08_001652_001838,27
vehicle_turning_right,59,1,105.3,80.56666666666666,1860,VIRAT_S_000201_08_001652_001838,38
vehicle_turning_right,53,1,210.05555555555554,99.18518518518519,1936,VIRAT_S_000201_08_001652_001838,38
vehicle_turning_right,42,1,227.25581395348837,77.23255813953489,1574,VIRAT_S_000201_08_001652_001838,38
Interacts,576,2,37.501733102253034,31.04159445407279,37042,VIRAT_S_000203_03_000736_000785,6
Interacts,164,2,13.0,34.0,10834,VIRAT_S_000203_03_000736_000785,6
Interacts,139,2,13.0,34.0,9074,VIRAT_S_000203_03_000736_000785,6
Interacts,71,2,13.0,34.0,4595,VIRAT_S_000203_03_000736_000785,6
Interacts,150,2,13.0,34.0,9599,VIRAT_S_000203_03_000736_000785,6
Exiting,81,2,54.74747474747475,33.525252525252526,4937,VIRAT_S_000203_03_000736_000785,5
Exiting,100,2,43.92638036809816,32.31288343558282,6493,VIRAT_S_000203_03_000736_000785,5
Opening,56,2,42.56382978723404,30.51063829787234,3665,VIRAT_S_000203_03_000736_000785,11
Opening,46,2,38.648936170212764,32.5,3077,VIRAT_S_000203_03_000736_000785,11
Closing,25,2,37.46153846153846,27.807692307692307,1612,VIRAT_S_000203_03_000736_000785,0
Closing,39,2,38.95,34.525,2597,VIRAT_S_000203_03_000736_000785,0
specialized_miscellaneous,23,1,26.0,28.0,1446,VIRAT_S_000203_03_000736_000785,29
vehicle_moving,283,1,85.67605633802818,68.20070422535211,18544,VIRAT_S_000203_03_000736_000785,34
vehicle_moving,132,1,104.90225563909775,74.76691729323308,8086,VIRAT_S_000203_03_000736_000785,34
vehicle_moving,242,1,82.27572016460906,58.28395061728395,15720,VIRAT_S_000203_03_000736_000785,34
vehicle_moving,323,1,118.37654320987654,94.74382716049382,19539,VIRAT_S_000203_03_000736_000785,34
vehicle_moving,23,1,47.5,30.0,1357,VIRAT_S_000203_03_000736_000785,34
vehicle_moving,150,1,109.40397350993378,74.89403973509934,9377,VIRAT_S_000203_03_000736_000785,34
vehicle_moving,279,1,87.98928571428571,58.482142857142854,18336,VIRAT_S_000203_03_000736_000785,34
vehicle_moving,317,1,85.81446540880503,59.10377358490566,20400,VIRAT_S_000203_03_000736_000785,34
vehicle_moving,306,1,93.48208469055375,58.270358306188925,18501,VIRAT_S_000203_03_000736_000785,34
vehicle_moving,121,1,89.36065573770492,55.01639344262295,7877,VIRAT_S_000203_03_000736_000785,34
vehicle_moving,224,1,43.111111111111114,16.63111111111111,14761,VIRAT_S_000203_03_000736_000785,34
vehicle_starting,15,1,112.0625,98.375,1037,VIRAT_S_000203_03_000736_000785,35
vehicle_starting,47,1,104.10416666666667,76.35416666666667,3065,VIRAT_S_000203_03_000736_000785,35
vehicle_starting,16,1,110.58823529411765,78.6470588235294,1117,VIRAT_S_000203_03_000736_000785,35
vehicle_starting,21,1,117.5909090909091,78.4090909090909,1317,VIRAT_S_000203_03_000736_000785,35
vehicle_starting,15,1,103.8125,77.5625,1050,VIRAT_S_000203_03_000736_000785,35
vehicle_starting,21,1,130.0909090909091,115.04545454545455,1335,VIRAT_S_000203_03_000736_000785,35
activity_standing,53,1,10.518518518518519,22.01851851851852,3494,VIRAT_S_000203_03_000736_000785,27
activity_standing,529,1,12.0,34.0,34252,VIRAT_S_000203_03_000736_000785,27
activity_standing,23,1,26.0,28.0,1446,VIRAT_S_000203_03_000736_000785,27
activity_standing,640,1,11.232449297971918,24.369734789391575,41186,VIRAT_S_000203_03_000736_000785,27
activity_walking,752,1,7.0,18.739707835325365,48459,VIRAT_S_000203_03_000736_000785,28
activity_walking,209,1,13.276190476190477,24.604761904761904,13430,VIRAT_S_000203_03_000736_000785,28
activity_walking,1442,1,17.913374913374913,46.26541926541927,90231,VIRAT_S_000203_03_000736_000785,28
activity_walking,79,1,13.5,31.9375,5204,VIRAT_S_000203_03_000736_000785,28
activity_walking,77,1,14.14102564102564,33.76923076923077,4899,VIRAT_S_000203_03_000736_000785,28
activity_walking,876,1,7.9623717217787915,18.913340935005703,56194,VIRAT_S_000203_03_000736_000785,28
activity_walking,1467,1,10.790871934604905,23.365122615803816,91646,VIRAT_S_000203_03_000736_000785,28
activity_carrying,1467,1,10.790871934604905,23.365122615803816,91646,VIRAT_S_000203_03_000736_000785,22
activity_carrying,1442,1,17.913374913374913,46.26541926541927,90231,VIRAT_S_000203_03_000736_000785,22
vehicle_stopping,23,1,99.08333333333333,72.375,1524,VIRAT_S_000203_03_000736_000785,36
vehicle_stopping,70,1,102.26760563380282,73.53521126760563,4659,VIRAT_S_000203_03_000736_000785,36
vehicle_stopping,69,1,109.61428571428571,72.31428571428572,4191,VIRAT_S_000203_03_000736_000785,36
vehicle_stopping,47,1,95.66666666666667,70.41666666666667,3106,VIRAT_S_000203_03_000736_000785,36
vehicle_stopping,82,1,123.80722891566265,108.87951807228916,5052,VIRAT_S_000203_03_000736_000785,36
vehicle_stopping,81,1,96.57317073170732,83.59756097560975,5343,VIRAT_S_000203_03_000736_000785,36
vehicle_stopping,23,1,47.5,30.0,1357,VIRAT_S_000203_03_000736_000785,36
vehicle_starting,413,1,63.81642512077295,31.0,26054,VIRAT_S_000203_05_001122_001159,35
activity_running,77,1,39.0,56.97435897435897,4949,VIRAT_S_000203_05_001122_001159,25
activity_walking,813,1,26.884520884520885,45.984029484029485,51488,VIRAT_S_000203_05_001122_001159,28
activity_walking,290,1,31.948453608247423,67.70790378006873,18170,VIRAT_S_000203_05_001122_001159,28
activity_walking,23,1,28.0,17.958333333333332,1425,VIRAT_S_000203_05_001122_001159,28
activity_walking,137,1,16.347826086956523,35.20289855072464,8365,VIRAT_S_000203_05_001122_001159,28
activity_walking,765,1,24.507832898172325,44.02610966057441,48019,VIRAT_S_000203_05_001122_001159,28
activity_walking,62,1,33.22222222222222,60.80952380952381,4020,VIRAT_S_000203_05_001122_001159,28
activity_walking,40,1,30.073170731707318,21.5609756097561,2480,VIRAT_S_000203_05_001122_001159,28
activity_carrying,23,1,34.458333333333336,26.666666666666668,1428,VIRAT_S_000203_05_001122_001159,22
activity_carrying,137,1,16.347826086956523,35.20289855072464,8365,VIRAT_S_000203_05_001122_001159,22
activity_carrying,813,1,26.884520884520885,45.984029484029485,51488,VIRAT_S_000203_05_001122_001159,22
vehicle_stopping,104,1,110.29523809523809,85.86666666666666,6667,VIRAT_S_000203_05_001122_001159,36
vehicle_stopping,60,1,39.59016393442623,34.60655737704918,3679,VIRAT_S_000203_05_001122_001159,36
vehicle_stopping,46,1,65.0,31.0,2997,VIRAT_S_000203_05_001122_001159,36
vehicle_stopping,93,1,127.27659574468085,86.03191489361703,6031,VIRAT_S_000203_05_001122_001159,36
vehicle_stopping,83,1,115.11904761904762,81.85714285714286,5432,VIRAT_S_000203_05_001122_001159,36
vehicle_moving,340,1,100.24633431085044,70.11143695014663,21654,VIRAT_S_000203_05_001122_001159,34
vehicle_moving,152,1,108.75816993464052,73.02614379084967,9830,VIRAT_S_000203_05_001122_001159,34
vehicle_moving,60,1,39.59016393442623,34.60655737704918,3679,VIRAT_S_000203_05_001122_001159,34
vehicle_moving,149,1,135.09333333333333,91.04,9286,VIRAT_S_000203_05_001122_001159,34
vehicle_moving,253,1,106.34645669291339,67.47637795275591,16362,VIRAT_S_000203_05_001122_001159,34
vehicle_moving,148,1,96.89261744966443,62.053691275167786,9597,VIRAT_S_000203_05_001122_001159,34
vehicle_moving,311,1,52.30448717948718,25.85576923076923,19906,VIRAT_S_000203_05_001122_001159,34
vehicle_moving,413,1,63.81642512077295,31.0,26054,VIRAT_S_000203_05_001122_001159,34
vehicle_moving,281,1,98.99290780141844,68.91134751773049,17987,VIRAT_S_000203_05_001122_001159,34
Exiting,81,2,37.94512195121951,25.98170731707317,5253,VIRAT_S_000203_06_001206_001266,5
Opening,11,2,36.625,24.5,778,VIRAT_S_000203_06_001206_001266,11
Closing,26,2,38.5,26.314814814814813,1726,VIRAT_S_000203_06_001206_001266,0
activity_carrying,543,1,32.86764705882353,60.39154411764706,35281,VIRAT_S_000203_06_001206_001266,22
activity_carrying,474,1,30.105263157894736,55.59157894736842,30366,VIRAT_S_000203_06_001206_001266,22
activity_carrying,843,1,19.402843601895736,32.404028436018955,52611,VIRAT_S_000203_06_001206_001266,22
activity_carrying,539,1,35.19814814814815,63.06481481481482,35027,VIRAT_S_000203_06_001206_001266,22
vehicle_starting,240,1,48.09958506224066,44.41908713692946,15640,VIRAT_S_000203_06_001206_001266,35
activity_standing,67,1,13.661764705882353,18.852941176470587,4359,VIRAT_S_000203_06_001206_001266,27
vehicle_turning_right,82,1,145.67469879518072,62.59036144578313,5133,VIRAT_S_000203_06_001206_001266,38
activity_walking,539,1,35.19814814814815,63.06481481481482,35027,VIRAT_S_000203_06_001206_001266,28
activity_walking,543,1,32.86764705882353,60.39154411764706,35281,VIRAT_S_000203_06_001206_001266,28
activity_walking,518,1,28.709055876685934,55.626204238921005,33248,VIRAT_S_000203_06_001206_001266,28
activity_walking,790,1,19.74462705436157,33.26675094816688,49224,VIRAT_S_000203_06_001206_001266,28
activity_walking,1141,1,21.99474605954466,35.96497373029772,73125,VIRAT_S_000203_06_001206_001266,28
vehicle_stopping,82,1,100.26506024096386,78.07228915662651,5393,VIRAT_S_000203_06_001206_001266,36
vehicle_stopping,66,1,125.71641791044776,94.17910447761194,4345,VIRAT_S_000203_06_001206_001266,36
vehicle_stopping,77,1,118.12820512820512,100.52564102564102,5002,VIRAT_S_000203_06_001206_001266,36
vehicle_stopping,193,1,171.58762886597938,100.83505154639175,12379,VIRAT_S_000203_06_001206_001266,36
vehicle_stopping,68,1,186.71014492753622,67.04347826086956,4358,VIRAT_S_000203_06_001206_001266,36
vehicle_moving,440,1,153.41496598639455,84.63945578231292,28086,VIRAT_S_000203_06_001206_001266,34
vehicle_moving,180,1,114.14917127071823,64.25966850828729,11105,VIRAT_S_000203_06_001206_001266,34
vehicle_moving,163,1,102.0670731707317,73.08536585365853,10616,VIRAT_S_000203_06_001206_001266,34
vehicle_moving,314,1,115.95873015873016,79.56507936507937,20469,VIRAT_S_000203_06_001206_001266,34
vehicle_moving,571,1,81.73251748251748,66.31993006993007,36987,VIRAT_S_000203_06_001206_001266,34
vehicle_moving,34,1,157.11428571428573,73.25714285714285,2237,VIRAT_S_000203_06_001206_001266,34
Talking,803,2,32.77922885572139,72.875,55602,VIRAT_S_000203_07_001341_001458,19
Interacts,371,2,40.0994623655914,25.5,24504,VIRAT_S_000203_07_001341_001458,6
Open_Trunk,56,2,40.166666666666664,24.67543859649123,3798,VIRAT_S_000203_07_001341_001458,10
Closing_Trunk,56,2,40.0,25.5,3721,VIRAT_S_000203_07_001341_001458,1
Exiting,76,2,56.473684210526315,30.305263157894736,5011,VIRAT_S_000203_07_001341_001458,5
Closing,43,2,42.25,26.181818181818183,2906,VIRAT_S_000203_07_001341_001458,0
vehicle_moving,207,1,77.5625,55.63461538461539,13853,VIRAT_S_000203_07_001341_001458,34
vehicle_moving,112,1,159.8053097345133,84.59292035398231,7654,VIRAT_S_000203_07_001341_001458,34
vehicle_moving,59,1,162.98333333333332,26.083333333333332,4060,VIRAT_S_000203_07_001341_001458,34
vehicle_moving,323,1,101.61111111111111,77.40432098765432,22015,VIRAT_S_000203_07_001341_001458,34
vehicle_moving,468,1,51.368869936034116,26.84221748400853,31568,VIRAT_S_000203_07_001341_001458,34
vehicle_moving,169,1,95.35882352941177,60.38235294117647,11185,VIRAT_S_000203_07_001341_001458,34
vehicle_moving,330,1,94.93655589123867,63.797583081571,23560,VIRAT_S_000203_07_001341_001458,34
vehicle_moving,171,1,281.41279069767444,196.72093023255815,12241,VIRAT_S_000203_07_001341_001458,34
vehicle_moving,320,1,430.803738317757,178.2398753894081,21441,VIRAT_S_000203_07_001341_001458,34
vehicle_moving,376,1,204.47480106100795,160.79575596816977,26746,VIRAT_S_000203_07_001341_001458,34
vehicle_moving,256,1,97.96108949416342,65.65758754863813,17368,VIRAT_S_000203_07_001341_001458,34
vehicle_moving,277,1,91.92805755395683,74.52158273381295,18533,VIRAT_S_000203_07_001341_001458,34
activity_walking,1376,1,26.77269426289034,53.986201888162675,91218,VIRAT_S_000203_07_001341_001458,28
activity_walking,318,1,28.811912225705328,55.88401253918495,21237,VIRAT_S_000203_07_001341_001458,28
activity_walking,471,1,27.906779661016948,59.686440677966104,31967,VIRAT_S_000203_07_001341_001458,28
activity_walking,805,1,18.557071960297765,39.574441687344915,55743,VIRAT_S_000203_07_001341_001458,28
activity_walking,1149,1,23.210434782608697,50.909565217391304,76260,VIRAT_S_000203_07_001341_001458,28
activity_walking,1353,1,22.226735598227474,47.72082717872969,88954,VIRAT_S_000203_07_001341_001458,28
activity_walking,1250,1,24.46043165467626,56.55635491606714,82836,VIRAT_S_000203_07_001341_001458,28
activity_walking,560,1,26.85204991087344,57.559714795008915,38024,VIRAT_S_000203_07_001341_001458,28
activity_walking,1784,1,26.95798319327731,49.438655462184876,118076,VIRAT_S_000203_07_001341_001458,28
activity_walking,1743,1,18.518922018348626,29.33830275229358,117130,VIRAT_S_000203_07_001341_001458,28
activity_walking,667,1,30.297904191616766,57.34730538922156,46748,VIRAT_S_000203_07_001341_001458,28
activity_walking,1793,1,25.792084726867337,48.0066889632107,118634,VIRAT_S_000203_07_001341_001458,28
activity_walking,477,1,29.709205020920503,57.32008368200837,33810,VIRAT_S_000203_07_001341_001458,28
activity_walking,479,1,27.597916666666666,60.125,33983,VIRAT_S_000203_07_001341_001458,28
activity_walking,87,1,17.068181818181817,17.53409090909091,5847,VIRAT_S_000203_07_001341_001458,28
activity_walking,1512,1,30.424322538003967,51.641110376734964,101761,VIRAT_S_000203_07_001341_001458,28
activity_walking,364,1,41.465753424657535,70.55068493150685,24602,VIRAT_S_000203_07_001341_001458,28
vehicle_starting,60,1,399.37704918032784,214.2622950819672,4114,VIRAT_S_000203_07_001341_001458,35
vehicle_turning_right,28,1,145.58620689655172,48.275862068965516,1992,VIRAT_S_000203_07_001341_001458,38
vehicle_stopping,40,1,201.0,203.02439024390245,2940,VIRAT_S_000203_07_001341_001458,36
vehicle_stopping,79,1,382.1875,215.15,5648,VIRAT_S_000203_07_001341_001458,36
vehicle_stopping,28,1,109.24137931034483,100.24137931034483,1938,VIRAT_S_000203_07_001341_001458,36
vehicle_stopping,33,1,67.61764705882354,35.05882352941177,2239,VIRAT_S_000203_07_001341_001458,36
vehicle_stopping,47,1,102.95833333333333,76.9375,3247,VIRAT_S_000203_07_001341_001458,36
