actor_id,subject_type,frame,x,y,w,h,region_id,region_cx,region_cy,area,speed,true_predicate,cluster
12.0,Vehicle,1138.0,880.0,574.0,988.0,661.0,0.0,0.0,0.0,653068.0,74.46475676452586,vehicle_starting,4
12.0,Vehicle,1076.0,944.0,538.0,1047.0,625.0,0.0,0.0,0.0,654375.0,73.43023900274328,vehicle_stopping,4
15.0,Vehicle,1294.0,881.0,556.0,1002.0,648.0,0.0,0.0,0.0,649296.0,65.52098900352466,vehicle_stopping,4
6.0,Person,503.0,1211.0,316.0,1233.0,350.0,0.0,0.0,0.0,431550.0,408.0441152620633,activity_walking,1
2.0,Person,0.0,983.0,456.0,1009.0,513.0,0.0,0.0,0.0,517617.0,267.5518641310503,activity_walking,1
0.0,Person,0.0,441.0,450.0,475.0,512.0,0.0,0.0,0.0,243200.0,542.0332093147061,activity_walking,1
0.0,Person,781.0,453.0,378.0,485.0,401.0,0.0,0.0,0.0,194485.0,72.99315036357864,activity_walking,1
42.0,Person,627.0,750.0,249.0,761.0,270.0,0.0,0.0,0.0,205470.0,323.80549717384355,activity_walking,1
11.0,Person,902.0,1244.0,646.0,1276.0,717.0,0.0,0.0,0.0,914892.0,633.7546844008334,activity_walking,1
10.0,Person,785.0,819.0,253.0,833.0,276.0,0.0,0.0,0.0,229908.0,578.8557678731378,activity_walking,1
0.0,Person,343.0,497.0,391.0,522.0,437.0,0.0,0.0,0.0,228114.0,350.32556286973977,specialized_miscellaneous,1
0.0,Person,499.0,464.0,382.0,488.0,405.0,0.0,0.0,0.0,197640.0,34.20526275297414,specialized_miscellaneous,1
0.0,Person,598.0,471.0,384.0,496.0,407.0,0.0,0.0,0.0,201872.0,7.280109889280518,specialized_miscellaneous,1
8.0,Vehicle,620.0,1002.0,680.0,1168.0,717.0,0.0,0.0,0.0,837456.0,607.9284497373026,vehicle_turning_right,4
5.0,Vehicle,414.0,1016.0,685.0,1186.0,716.0,0.0,0.0,0.0,849176.0,14.866068747318506,vehicle_turning_right,4
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closing,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Entering,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loading,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Opening,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activity_carrying,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activity_crouching,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activity_standing,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activity_walking,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle_moving,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle_starting,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle_stopping,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle_turning_left,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle_turning_right,0
20.0,Person,1474.0,656.0,348.0,679.0,375.0,0.0,0.0,0.0,254625.0,0.0,Loading,1
10.0,Vehicle,1474.0,616.0,359.0,686.0,392.0,0.0,0.0,0.0,268912.0,41.48493702538308,Loading,4
20.0,Person,1714.0,666.0,355.0,689.0,378.0,0.0,0.0,0.0,260442.0,50.15974481593781,Entering,1
10.0,Vehicle,1714.0,615.0,357.0,686.0,391.0,0.0,0.0,0.0,268226.0,51.03920062069938,Entering,4
10.0,Vehicle,1406.0,616.0,359.0,688.0,392.0,0.0,0.0,0.0,269696.0,2.23606797749979,Entering,4
28.0,Person,1406.0,632.0,359.0,656.0,385.0,0.0,0.0,0.0,252560.0,16.0,Entering,1
20.0,Person,1216.0,666.0,346.0,691.0,375.0,0.0,0.0,0.0,259125.0,36.40054944640259,Opening,1
10.0,Vehicle,1216.0,618.0,359.0,688.0,394.0,0.0,0.0,0.0,271072.0,49.72926703662542,Opening,4
10.0,Vehicle,1374.0,616.0,359.0,688.0,392.0,0.0,0.0,0.0,269696.0,2.0,Opening,4
28.0,Person,1374.0,631.0,359.0,654.0,385.0,0.0,0.0,0.0,251790.0,15.0,Opening,1
20.0,Person,1431.0,659.0,346.0,684.0,375.0,0.0,0.0,0.0,256500.0,30.870698080866266,Opening,1
10.0,Vehicle,1431.0,616.0,359.0,688.0,392.0,0.0,0.0,0.0,269696.0,44.9221548904324,Opening,4
20.0,Person,1641.0,657.0,348.0,679.0,371.0,0.0,0.0,0.0,251909.0,42.44997055358225,Closing,1
10.0,Vehicle,1641.0,616.0,357.0,686.0,392.0,0.0,0.0,0.0,268912.0,41.97618372363071,Closing,4
20.0,Person,1786.0,663.0,355.0,686.0,378.0,0.0,0.0,0.0,259308.0,47.042533945356304,Closing,1
10.0,Vehicle,1786.0,615.0,357.0,684.0,391.0,0.0,0.0,0.0,267444.0,48.04164859785725,Closing,4
27.0,Person,0.0,721.0,549.0,757.0,624.0,0.0,0.0,0.0,472368.0,219.31712199461307,activity_walking,1
25.0,Person,0.0,407.0,307.0,430.0,346.0,0.0,0.0,0.0,148780.0,396.4341054954783,activity_walking,1
26.0,Person,0.0,1084.0,419.0,1109.0,469.0,0.0,0.0,0.0,520121.0,686.201865342845,activity_walking,1
20.0,Person,276.0,4.0,363.0,36.0,415.0,0.0,0.0,0.0,14940.0,1081.4508772940171,activity_walking,1
20.0,Person,1663.0,657.0,348.0,680.0,371.0,0.0,0.0,0.0,252280.0,653.1722590557563,activity_walking,1
35.0,Person,1937.0,1094.0,702.0,1125.0,717.0,0.0,0.0,0.0,806625.0,562.3922118948661,activity_walking,1
28.0,Person,453.0,3.0,372.0,37.0,404.0,0.0,0.0,0.0,14948.0,1139.8162132554528,activity_walking,1
20.0,Person,1565.0,659.0,355.0,679.0,375.0,0.0,0.0,0.0,254625.0,656.2202374203343,activity_crouching,1
20.0,Person,1728.0,666.0,355.0,689.0,378.0,0.0,0.0,0.0,260442.0,7.0,activity_crouching,1
33.0,Vehicle,948.0,887.0,563.0,992.0,650.0,0.0,0.0,0.0,644800.0,303.48805577814755,vehicle_stopping,4
29.0,Construction_Vehicle,856.0,862.0,256.0,910.0,289.0,0.0,0.0,0.0,262990.0,308.01623333843946,vehicle_stopping,12
29.0,Construction_Vehicle,970.0,853.0,256.0,901.0,289.0,0.0,0.0,0.0,260389.0,9.0,vehicle_stopping,12
10.0,Vehicle,2013.0,615.0,357.0,684.0,391.0,0.0,0.0,0.0,267444.0,258.54400012377005,vehicle_turning_right,4
31.0,Vehicle,1388.0,1012.0,652.0,1182.0,717.0,0.0,0.0,0.0,847494.0,494.6048928185001,vehicle_turning_right,4
32.0,Construction_Vehicle,1990.0,816.0,606.0,917.0,689.0,0.0,0.0,0.0,631813.0,201.32560691576225,vehicle_turning_right,12
28.0,Person,453.0,3.0,372.0,37.0,404.0,0.0,0.0,0.0,14948.0,846.0053191322145,activity_carrying,1
25.0,Person,0.0,407.0,307.0,430.0,346.0,0.0,0.0,0.0,148780.0,409.1955522729933,activity_carrying,1
20.0,Person,375.0,97.0,371.0,119.0,405.0,0.0,0.0,0.0,48195.0,316.53751752359466,activity_carrying,1
33.0,Vehicle,993.0,846.0,597.0,951.0,684.0,0.0,0.0,0.0,650484.0,782.3535006632233,vehicle_starting,4
10.0,Vehicle,2009.0,615.0,357.0,684.0,391.0,0.0,0.0,0.0,267444.0,333.1080905652098,vehicle_starting,4
29.0,Construction_Vehicle,893.0,858.0,256.0,906.0,289.0,0.0,0.0,0.0,261834.0,263.1539473388153,vehicle_starting,12
29.0,Construction_Vehicle,980.0,855.0,256.0,903.0,289.0,0.0,0.0,0.0,260967.0,3.0,vehicle_starting,12
24.0,Vehicle,9.0,892.0,501.0,1040.0,647.0,0.0,0.0,0.0,672880.0,247.77812655680484,vehicle_starting,4
10.0,Vehicle,2009.0,615.0,357.0,684.0,391.0,0.0,0.0,0.0,267444.0,312.1938500355188,vehicle_moving,4
23.0,Vehicle,0.0,995.0,599.0,1107.0,684.0,0.0,0.0,0.0,757188.0,450.515260562836,vehicle_moving,4
33.0,Vehicle,811.0,1149.0,427.0,1241.0,487.0,0.0,0.0,0.0,604367.0,230.8679276123039,vehicle_moving,4
22.0,Vehicle,60.0,910.0,656.0,1052.0,716.0,0.0,0.0,0.0,753232.0,331.00151057057127,vehicle_moving,4
30.0,Vehicle,1130.0,901.0,647.0,1043.0,718.0,0.0,0.0,0.0,748874.0,12.727922061357855,vehicle_moving,4
32.0,Construction_Vehicle,1769.0,1147.0,404.0,1235.0,484.0,0.0,0.0,0.0,597740.0,345.7817230566127,vehicle_moving,12
31.0,Vehicle,1388.0,1012.0,652.0,1182.0,717.0,0.0,0.0,0.0,847494.0,282.36324123369883,vehicle_moving,4
29.0,Construction_Vehicle,800.0,816.0,248.0,864.0,282.0,0.0,0.0,0.0,243648.0,449.0345198311595,vehicle_moving,12
29.0,Construction_Vehicle,893.0,858.0,256.0,906.0,289.0,0.0,0.0,0.0,261834.0,42.7551166528639,vehicle_moving,12
21.0,Vehicle,282.0,902.0,637.0,1024.0,718.0,0.0,0.0,0.0,735232.0,383.5322672214165,vehicle_moving,4
24.0,Vehicle,9.0,892.0,501.0,1040.0,647.0,0.0,0.0,0.0,672880.0,136.36715146984628,vehicle_moving,4
20.0,Person,1200.0,664.0,344.0,689.0,373.0,0.0,0.0,0.0,256997.0,276.8266605657772,activity_standing,1
20.0,Person,1624.0,657.0,352.0,677.0,371.0,0.0,0.0,0.0,251167.0,10.63014581273465,activity_standing,1
20.0,Person,1694.0,663.0,352.0,686.0,375.0,0.0,0.0,0.0,257250.0,6.0,activity_standing,1
29.0,Construction_Vehicle,944.0,853.0,256.0,901.0,289.0,0.0,0.0,0.0,260389.0,212.8755504984074,vehicle_turning_left,12
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closing,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closing_Trunk,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Entering,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loading,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Open_Trunk,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Opening,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activity_carrying,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activity_gesturing,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activity_sitting,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activity_standing,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activity_walking,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,specialized_texting_phone,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle_moving,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle_starting,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle_stopping,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle_turning_left,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle_turning_right,0
34.0,Person,1701.0,748.0,446.0,773.0,479.0,0.0,0.0,0.0,370267.0,0.0,Open_Trunk,1
40.0,Vehicle,1701.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,23.706539182259394,Open_Trunk,4
34.0,Person,1830.0,756.0,448.0,781.0,481.0,0.0,0.0,0.0,375661.0,15.811388300841896,Closing_Trunk,1
40.0,Vehicle,1830.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,15.811388300841896,Closing_Trunk,4
34.0,Person,1725.0,747.0,446.0,772.0,479.0,0.0,0.0,0.0,369788.0,24.596747752497688,Loading,1
40.0,Vehicle,1725.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,24.596747752497688,Loading,4
31.0,Person,1407.0,824.0,466.0,845.0,516.0,0.0,0.0,0.0,436020.0,55.731499172371095,Entering,1
40.0,Vehicle,1407.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,55.731499172371095,Entering,4
37.0,Person,1772.0,791.0,460.0,816.0,494.0,0.0,0.0,0.0,403104.0,22.20360331117452,Entering,1
40.0,Vehicle,1772.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,22.20360331117452,Entering,4
1.0,Person,2005.0,810.0,432.0,826.0,459.0,0.0,0.0,0.0,379134.0,48.02082881417188,Entering,1
41.0,Vehicle,2005.0,785.0,448.0,907.0,506.0,0.0,0.0,0.0,458942.0,29.68164415931166,Entering,4
4.0,Person,2082.0,834.0,451.0,853.0,503.0,4.0,844.045,477.273,429059.0,49.09175083453431,Entering,1
41.0,Vehicle,2082.0,785.0,448.0,907.0,506.0,0.0,0.0,0.0,458942.0,49.09175083453431,Entering,4
35.0,Person,2123.0,812.0,446.0,831.0,494.0,0.0,0.0,0.0,410514.0,27.073972741361768,Entering,1
41.0,Vehicle,2123.0,785.0,448.0,907.0,506.0,0.0,0.0,0.0,458942.0,27.073972741361768,Entering,4
38.0,Person,1917.0,822.0,437.0,845.0,464.0,0.0,0.0,0.0,392080.0,38.60051813123757,Entering,1
41.0,Vehicle,1917.0,785.0,448.0,907.0,506.0,0.0,0.0,0.0,458942.0,38.60051813123757,Entering,4
2.0,Person,2076.0,718.0,452.0,745.0,508.0,2.0,732.132,480.053,378460.0,67.11929677819934,Entering,1
39.0,Vehicle,2076.0,695.0,466.0,818.0,524.0,0.0,0.0,0.0,428632.0,26.92582403567252,Entering,4
39.0,Vehicle,1986.0,695.0,466.0,818.0,524.0,0.0,0.0,0.0,428632.0,0.0,Entering,4
3.0,Person,1986.0,713.0,469.0,737.0,509.0,0.0,0.0,0.0,375133.0,18.24828759089466,Entering,1
33.0,Person,1339.0,752.0,458.0,772.0,511.0,33.0,762.308,484.577,394492.0,40.52159917870962,Entering,1
39.0,Vehicle,1339.0,695.0,466.0,818.0,524.0,0.0,0.0,0.0,428632.0,57.55866572463264,Entering,4
36.0,Person,1770.0,743.0,471.0,765.0,523.0,0.0,0.0,0.0,400095.0,48.25971404805462,Entering,1
39.0,Vehicle,1770.0,695.0,466.0,818.0,524.0,0.0,0.0,0.0,428632.0,48.25971404805462,Entering,4
34.0,Person,1943.0,810.0,452.0,827.0,471.0,0.0,0.0,0.0,389517.0,115.84903970253704,Entering,1
40.0,Vehicle,1943.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,41.30375285612676,Entering,4
31.0,Person,1300.0,827.0,468.0,848.0,518.0,0.0,0.0,0.0,439264.0,59.033888572581766,Opening,1
40.0,Vehicle,1300.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,59.033888572581766,Opening,4
37.0,Person,1659.0,796.0,464.0,821.0,498.0,37.0,808.5,481.0,408858.0,27.892651361962702,Opening,1
40.0,Vehicle,1659.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,27.892651361962702,Opening,4
4.0,Person,2082.0,834.0,451.0,853.0,503.0,4.0,844.045,477.273,429059.0,65.27633568147036,Opening,1
41.0,Vehicle,2082.0,785.0,448.0,907.0,506.0,0.0,0.0,0.0,458942.0,49.09175083453431,Opening,4
33.0,Person,1170.0,742.0,452.0,762.0,505.0,0.0,0.0,0.0,384810.0,43.18564576337837,Opening,1
39.0,Vehicle,1170.0,695.0,466.0,818.0,524.0,0.0,0.0,0.0,428632.0,49.04079934095692,Opening,4
36.0,Person,1776.0,743.0,471.0,766.0,522.0,0.0,0.0,0.0,399852.0,48.25971404805462,Opening,1
39.0,Vehicle,1776.0,695.0,466.0,818.0,524.0,0.0,0.0,0.0,428632.0,48.25971404805462,Opening,4
3.0,Person,1978.0,713.0,468.0,737.0,508.0,3.0,725.5,488.5,374396.0,18.110770276274835,Opening,1
39.0,Vehicle,1978.0,695.0,466.0,818.0,524.0,0.0,0.0,0.0,428632.0,18.110770276274835,Opening,4
34.0,Person,1542.0,807.0,450.0,832.0,479.0,0.0,0.0,0.0,398528.0,113.1370849898476,Opening,1
40.0,Vehicle,1542.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,38.63935817272331,Opening,4
35.0,Person,2059.0,808.0,446.0,827.0,494.0,0.0,0.0,0.0,408538.0,40.52159917870962,Opening,1
41.0,Vehicle,2059.0,785.0,448.0,907.0,506.0,0.0,0.0,0.0,458942.0,23.08679276123039,Opening,4
31.0,Person,1492.0,827.0,469.0,848.0,516.0,0.0,0.0,0.0,437568.0,46.95742752749558,Closing,1
40.0,Vehicle,1492.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,59.22837157984339,Closing,4
37.0,Person,1960.0,801.0,467.0,826.0,493.0,0.0,0.0,0.0,407218.0,33.52610922848042,Closing,1
40.0,Vehicle,1960.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,33.52610922848042,Closing,4
35.0,Person,2337.0,819.0,458.0,840.0,479.0,0.0,0.0,0.0,402360.0,50.00999900019995,Closing,1
41.0,Vehicle,2337.0,785.0,448.0,907.0,506.0,0.0,0.0,0.0,458942.0,35.4400902933387,Closing,4
39.0,Vehicle,2162.0,695.0,466.0,818.0,524.0,0.0,0.0,0.0,428632.0,91.78235124467012,Closing,4
3.0,Person,2162.0,728.0,474.0,752.0,514.0,3.0,740.5,494.5,386528.0,33.95585369269929,Closing,1
36.0,Person,2248.0,750.0,480.0,778.0,512.0,36.0,764.76,496.14,398336.0,22.80350850198276,Closing,1
39.0,Vehicle,2248.0,695.0,466.0,818.0,524.0,0.0,0.0,0.0,428632.0,56.753854494650845,Closing,4
49.0,Vehicle,2686.0,222.0,599.0,356.0,700.0,49.0,289.5,649.8335,249200.0,491.3430573438481,vehicle_turning_right,4
46.0,Vehicle,2074.0,854.0,570.0,969.0,663.0,46.0,912.079,616.8154999999999,642447.0,632.6649982415654,vehicle_starting,4
27.0,Vehicle,689.0,862.0,569.0,981.0,664.0,27.0,922.28,617.28,651384.0,8.06225774829855,vehicle_starting,4
40.0,Vehicle,2562.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,145.57815770231468,vehicle_starting,4
28.0,Vehicle,782.0,871.0,590.0,980.0,668.0,28.0,926.132,629.3585,654640.0,167.60966559241146,vehicle_starting,4
42.0,Vehicle,1511.0,804.0,613.0,927.0,701.0,42.0,865.5999999999999,657.5999999999999,649827.0,70.83784299369935,vehicle_starting,4
45.0,Vehicle,1647.0,886.0,558.0,993.0,645.0,0.0,0.0,0.0,640485.0,98.73702446397704,vehicle_starting,4
47.0,Vehicle,2028.0,853.0,699.0,955.0,719.0,0.0,0.0,0.0,686645.0,144.81022063376605,vehicle_moving,4
43.0,Vehicle,768.0,855.0,698.0,967.0,719.0,0.0,0.0,0.0,695273.0,2.23606797749979,vehicle_moving,4
28.0,Vehicle,510.0,1183.0,431.0,1218.0,462.0,0.0,0.0,0.0,562716.0,422.9338009665343,vehicle_moving,4
49.0,Vehicle,2645.0,366.0,691.0,488.0,718.0,0.0,0.0,0.0,350384.0,857.3733142569811,vehicle_moving,4
29.0,Vehicle,637.0,862.0,704.0,950.0,719.0,0.0,0.0,0.0,683050.0,496.17033365569125,vehicle_moving,4
45.0,Vehicle,1277.0,1194.0,417.0,1240.0,458.0,0.0,0.0,0.0,567920.0,438.85418990822,vehicle_moving,4
42.0,Vehicle,1194.0,1190.0,423.0,1245.0,458.0,0.0,0.0,0.0,570210.0,7.211102550927978,vehicle_moving,4
10.0,Vehicle,0.0,197.0,653.0,380.0,718.0,0.0,0.0,0.0,272840.0,1019.2884773213126,vehicle_moving,4
44.0,Vehicle,1347.0,851.0,686.0,969.0,719.0,0.0,0.0,0.0,696711.0,654.8320395338029,vehicle_moving,4
27.0,Vehicle,443.0,1195.0,423.0,1236.0,458.0,0.0,0.0,0.0,566088.0,433.0184753564217,vehicle_moving,4
48.0,Vehicle,2546.0,826.0,693.0,939.0,719.0,0.0,0.0,0.0,675141.0,457.23188865169936,vehicle_moving,4
40.0,Vehicle,2562.0,769.0,457.0,887.0,517.0,0.0,0.0,0.0,458579.0,242.78591392418136,vehicle_moving,4
46.0,Vehicle,1904.0,1196.0,396.0,1255.0,451.0,0.0,0.0,0.0,566005.0,431.335136523794,vehicle_moving,4
36.0,Person,2217.0,748.0,480.0,770.0,519.0,0.0,0.0,0.0,399630.0,455.80697669079177,activity_sitting,1
35.0,Person,2215.0,814.0,462.0,833.0,493.0,0.0,0.0,0.0,410669.0,68.41052550594829,activity_sitting,1
38.0,Person,1538.0,804.0,437.0,827.0,494.0,0.0,0.0,0.0,408538.0,26.92582403567252,activity_gesturing,1
4.0,Person,1622.0,906.0,460.0,927.0,512.0,4.0,916.864,486.909,474624.0,104.5609869884557,activity_gesturing,1
4.0,Person,1976.0,852.0,452.0,871.0,504.0,4.0,862.079,478.579,438984.0,54.589376255824725,activity_gesturing,1
34.0,Person,275.0,461.0,674.0,490.0,719.0,0.0,0.0,0.0,352310.0,449.6276237065512,activity_carrying,1
38.0,Person,225.0,487.0,704.0,509.0,719.0,0.0,0.0,0.0,365971.0,39.698866482558415,activity_carrying,1
36.0,Person,250.0,524.0,707.0,550.0,719.0,0.0,0.0,0.0,395450.0,37.12142238654117,activity_carrying,1
36.0,Person,401.0,612.0,640.0,646.0,719.0,0.0,0.0,0.0,464474.0,110.60289327137876,activity_carrying,1
1.0,Person,429.0,574.0,695.0,590.0,717.0,0.0,0.0,0.0,423030.0,66.85057965343307,activity_carrying,1
33.0,Person,254.0,486.0,700.0,517.0,718.0,0.0,0.0,0.0,371206.0,88.14193099768123,activity_carrying,1
4.0,Person,401.0,556.0,698.0,581.0,718.0,4.0,569.0,708.2725,417158.0,70.02856560004639,activity_carrying,1
31.0,Person,221.0,407.0,688.0,434.0,719.0,0.0,0.0,0.0,312046.0,149.33519344079613,activity_carrying,1
35.0,Person,226.0,389.0,707.0,419.0,719.0,0.0,0.0,0.0,301261.0,26.1725046566048,activity_carrying,1
3.0,Person,429.0,521.0,700.0,553.0,718.0,0.0,0.0,0.0,397054.0,132.1854757528224,activity_carrying,1
50.0,Person,1243.0,0.0,306.0,8.0,334.0,0.0,0.0,0.0,2672.0,653.2051745049177,activity_carrying,1
2.0,Person,418.0,488.0,708.0,505.0,719.0,0.0,0.0,0.0,363095.0,632.2562771534973,activity_carrying,1
3.0,Person,1327.0,847.0,487.0,879.0,549.0,3.0,863.25,518.0,482571.0,421.57087185905056,activity_standing,1
3.0,Person,1615.0,715.0,470.0,739.0,510.0,0.0,0.0,0.0,376890.0,133.09019498069722,activity_standing,1
35.0,Person,992.0,901.0,471.0,928.0,527.0,0.0,0.0,0.0,489056.0,186.00268815261785,activity_standing,1
35.0,Person,1254.0,881.0,478.0,902.0,533.0,0.0,0.0,0.0,480766.0,21.18962010041709,activity_standing,1
35.0,Person,1536.0,888.0,460.0,909.0,513.0,0.0,0.0,0.0,466317.0,19.313207915827967,activity_standing,1
35.0,Person,1834.0,821.0,445.0,842.0,493.0,0.0,0.0,0.0,415106.0,68.65857557508748,activity_standing,1
35.0,Person,2068.0,808.0,446.0,827.0,494.0,0.0,0.0,0.0,408538.0,13.038404810405298,activity_standing,1
2.0,Person,1310.0,828.0,487.0,852.0,548.0,2.0,840.0,517.5,466896.0,45.617978911828175,activity_standing,1
2.0,Person,1604.0,847.0,474.0,871.0,535.0,0.0,0.0,0.0,465985.0,23.021728866442675,activity_standing,1
2.0,Person,1966.0,710.0,453.0,737.0,509.0,0.0,0.0,0.0,375133.0,138.6001443000692,activity_standing,1
2.0,Person,2068.0,715.0,452.0,742.0,508.0,2.0,729.184,480.474,376936.0,5.0990195135927845,activity_standing,1
1.0,Person,1150.0,936.0,461.0,958.0,513.0,0.0,0.0,0.0,491454.0,221.18318200080225,activity_standing,1
1.0,Person,1390.0,836.0,437.0,853.0,466.0,0.0,0.0,0.0,397498.0,102.83968105745952,activity_standing,1
1.0,Person,1586.0,787.0,430.0,804.0,457.0,1.0,796.227,443.5,367428.0,49.49747468305833,activity_standing,1
36.0,Person,1185.0,749.0,468.0,772.0,526.0,0.0,0.0,0.0,406072.0,53.74011537017761,activity_standing,1
38.0,Person,1385.0,804.0,437.0,827.0,494.0,0.0,0.0,0.0,408538.0,63.13477647065839,activity_standing,1
38.0,Person,1711.0,819.0,434.0,842.0,461.0,0.0,0.0,0.0,388162.0,15.297058540778355,activity_standing,1
34.0,Person,1209.0,881.0,478.0,906.0,530.0,0.0,0.0,0.0,480180.0,76.02631123499285,activity_standing,1
34.0,Person,1551.0,805.0,450.0,830.0,479.0,0.0,0.0,0.0,397570.0,80.99382692526635,activity_standing,1
34.0,Person,1677.0,747.0,447.0,772.0,480.0,0.0,0.0,0.0,370560.0,58.077534382926416,activity_standing,1
34.0,Person,1947.0,810.0,452.0,827.0,471.0,0.0,0.0,0.0,389517.0,63.198101237299845,activity_standing,1
37.0,Person,1234.0,829.0,493.0,849.0,545.0,0.0,0.0,0.0,462705.0,45.18849411078001,activity_standing,1
37.0,Person,1559.0,802.0,465.0,827.0,499.0,0.0,0.0,0.0,412673.0,38.897300677553446,activity_standing,1
31.0,Person,1244.0,832.0,473.0,853.0,523.0,0.0,0.0,0.0,446119.0,31.04834939252005,activity_standing,1
33.0,Person,1167.0,746.0,451.0,766.0,504.0,0.0,0.0,0.0,386064.0,88.76936408468859,activity_standing,1
4.0,Person,1453.0,916.0,462.0,937.0,514.0,0.0,0.0,0.0,481618.0,170.35551062410633,activity_standing,1
4.0,Person,1822.0,860.0,454.0,879.0,506.0,0.0,0.0,0.0,444774.0,56.56854249492381,activity_standing,1
4.0,Person,2085.0,834.0,451.0,853.0,503.0,0.0,0.0,0.0,429059.0,26.1725046566048,activity_standing,1
38.0,Person,225.0,487.0,704.0,509.0,719.0,0.0,0.0,0.0,365971.0,429.4391691497179,activity_walking,1
38.0,Person,1647.0,798.0,434.0,821.0,467.0,0.0,0.0,0.0,383407.0,411.8507011041744,activity_walking,1
34.0,Person,226.0,435.0,702.0,464.0,719.0,0.0,0.0,0.0,333616.0,451.21281010184094,activity_walking,1
34.0,Person,1391.0,887.0,468.0,912.0,520.0,0.0,0.0,0.0,474240.0,508.97937089827127,activity_walking,1
34.0,Person,1624.0,792.0,447.0,817.0,476.0,0.0,0.0,0.0,388892.0,97.29337079164232,activity_walking,1
34.0,Person,1870.0,755.0,446.0,784.0,479.0,0.0,0.0,0.0,375536.0,37.01351104664349,activity_walking,1
36.0,Person,250.0,524.0,707.0,550.0,719.0,0.0,0.0,0.0,395450.0,348.5426803133297,activity_walking,1
1.0,Person,429.0,574.0,695.0,590.0,717.0,0.0,0.0,0.0,423030.0,51.419840528729765,activity_walking,1
1.0,Person,1213.0,936.0,459.0,953.0,511.0,0.0,0.0,0.0,486983.0,432.134238402837,activity_walking,1
