video,actor_id,subject_type,predicate,frame,x,y,w,h,region_id,region_cx,region_cy,area,speed
VIRAT_S_000206_07_001501_001600,27.0,Vehicle,vehicle_stopping,630.0,903.0,544.0,1010.0,637.0,0.0,0.0,0.0,643370.0,11.40175425099138
VIRAT_S_000206_07_001501_001600,36.0,Person,specialized_texting_phone,1073.0,812.0,476.0,846.0,534.0,0.0,0.0,0.0,451764.0,113.6001760562016
VIRAT_S_000207_01_000094_000156,0.0,0,Closing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,0.0,0,Exiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,0.0,0,Opening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,0.0,0,Riding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,0.0,0,activity_carrying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,0.0,0,activity_standing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,0.0,0,activity_walking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,0.0,0,vehicle_moving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,0.0,0,vehicle_starting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,0.0,0,vehicle_stopping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,23.0,Bike,Riding,120.0,1263.0,503.0,1278.0,541.0,23.0,1271.2,522.3,691398.0,0.0
VIRAT_S_000207_01_000094_000156,22.0,Person,Riding,120.0,1263.0,495.0,1279.0,533.0,0.0,0.0,0.0,681707.0,8.0
VIRAT_S_000207_01_000094_000156,24.0,Person,Riding,989.0,0.0,596.0,11.0,619.0,0.0,0.0,0.0,6809.0,1267.0319648690793
VIRAT_S_000207_01_000094_000156,25.0,Bike,Riding,989.0,0.0,623.0,22.0,666.0,0.0,0.0,0.0,14652.0,27.0
VIRAT_S_000207_01_000094_000156,1.0,Vehicle,Exiting,574.0,537.0,415.0,624.0,462.0,0.0,0.0,0.0,288288.0,575.8758546770302
VIRAT_S_000207_01_000094_000156,2.0,Person,Exiting,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,1.0,Vehicle,Opening,573.0,537.0,415.0,624.0,462.0,0.0,0.0,0.0,288288.0,0.0
VIRAT_S_000207_01_000094_000156,2.0,Person,Opening,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_01_000094_000156,2.0,Person,Closing,758.0,546.0,410.0,567.0,458.0,0.0,0.0,0.0,259686.0,0.0
VIRAT_S_000207_01_000094_000156,1.0,Vehicle,Closing,758.0,537.0,415.0,624.0,462.0,0.0,0.0,0.0,288288.0,10.295630140987
VIRAT_S_000207_01_000094_000156,14.0,Vehicle,vehicle_moving,30.0,1189.0,428.0,1215.0,457.0,0.0,0.0,0.0,555255.0,652.1295883488189
VIRAT_S_000207_01_000094_000156,17.0,Vehicle,vehicle_moving,944.0,1186.0,423.0,1241.0,458.0,0.0,0.0,0.0,568378.0,5.830951894845301
VIRAT_S_000207_01_000094_000156,16.0,Vehicle,vehicle_moving,511.0,847.0,699.0,922.0,717.0,0.0,0.0,0.0,661074.0,437.1464285568395
VIRAT_S_000207_01_000094_000156,23.0,Bike,vehicle_moving,116.0,1266.0,504.0,1278.0,539.0,0.0,0.0,0.0,688842.0,462.15365410218277
VIRAT_S_000207_01_000094_000156,19.0,Vehicle,vehicle_moving,1649.0,1195.0,380.0,1228.0,438.0,0.0,0.0,0.0,537864.0,142.88806808127822
VIRAT_S_000207_01_000094_000156,25.0,Bike,vehicle_moving,988.0,0.0,632.0,17.0,663.0,0.0,0.0,0.0,11271.0,1221.2817037850032
VIRAT_S_000207_01_000094_000156,20.0,Vehicle,vehicle_moving,1804.0,1198.0,438.0,1235.0,463.0,0.0,0.0,0.0,571805.0,1213.606196424524
VIRAT_S_000207_01_000094_000156,15.0,Vehicle,vehicle_moving,461.0,1192.0,429.0,1223.0,455.0,0.0,0.0,0.0,556465.0,10.816653826391969
VIRAT_S_000207_01_000094_000156,18.0,Vehicle,vehicle_moving,1104.0,877.0,709.0,930.0,718.0,0.0,0.0,0.0,667740.0,421.4558102577303
VIRAT_S_000207_01_000094_000156,2.0,Person,activity_standing,643.0,552.0,412.0,565.0,454.0,0.0,0.0,0.0,256510.0,440.26582878983464
VIRAT_S_000207_01_000094_000156,24.0,Person,activity_carrying,991.0,1.0,587.0,27.0,630.0,0.0,0.0,0.0,17010.0,578.1228243202304
VIRAT_S_000207_01_000094_000156,24.0,Person,activity_carrying,1038.0,181.0,653.0,234.0,702.0,24.0,207.9,678.0,164268.0,191.7185437040455
VIRAT_S_000207_01_000094_000156,21.0,Person,activity_carrying,143.0,1110.0,679.0,1142.0,719.0,21.0,1126.25,699.25,821098.0,929.3637608600843
VIRAT_S_000207_01_000094_000156,15.0,Vehicle,vehicle_starting,628.0,883.0,576.0,980.0,651.0,15.0,931.6765,613.544,637980.0,249.27494860093742
VIRAT_S_000207_01_000094_000156,14.0,Vehicle,vehicle_starting,215.0,889.0,569.0,992.0,654.0,14.0,940.75,611.75,648768.0,9.219544457292887
VIRAT_S_000207_01_000094_000156,17.0,Vehicle,vehicle_starting,1107.0,869.0,562.0,987.0,656.0,17.0,928.1289999999999,609.1935000000001,647472.0,21.18962010041709
VIRAT_S_000207_01_000094_000156,21.0,Person,activity_walking,92.0,1104.0,704.0,1120.0,717.0,0.0,0.0,0.0,803040.0,274.57057380571575
VIRAT_S_000207_01_000094_000156,2.0,Person,activity_walking,812.0,554.0,414.0,575.0,462.0,0.0,0.0,0.0,265650.0,621.7716622683926
VIRAT_S_000207_01_000094_000156,15.0,Vehicle,vehicle_stopping,586.0,947.0,538.0,1036.0,606.0,15.0,992.353,572.1465000000001,627816.0,412.09828924663105
VIRAT_S_000207_01_000094_000156,19.0,Vehicle,vehicle_stopping,1793.0,968.0,439.0,1146.0,584.0,19.0,1057.5890000000002,512.212,669264.0,101.20276676059801
VIRAT_S_000207_01_000094_000156,17.0,Vehicle,vehicle_stopping,1048.0,953.0,521.0,1052.0,605.0,17.0,1002.6405,563.5,636460.0,83.3606621854697
VIRAT_S_000207_01_000094_000156,14.0,Vehicle,vehicle_stopping,146.0,969.0,530.0,1058.0,602.0,14.0,1014.0945,566.5815,636916.0,18.35755975068582
VIRAT_S_000207_04_000902_000934,0.0,0,Entering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,0.0,0,Opening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,0.0,0,PickUp_Person_Vehicle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,0.0,0,Riding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,0.0,0,activity_carrying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,0.0,0,activity_gesturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,0.0,0,activity_standing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,0.0,0,activity_walking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,0.0,0,vehicle_moving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,0.0,0,vehicle_starting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,0.0,0,vehicle_stopping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,0.0,0,vehicle_turning_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,16.0,Person,Riding,18.0,1202.0,367.0,1214.0,389.0,16.0,1208.2,378.6,472246.0,0.0
VIRAT_S_000207_04_000902_000934,17.0,Bike,Riding,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000207_04_000902_000934,1.0,Person,PickUp_Person_Vehicle,586.0,909.0,544.0,943.0,602.0,0.0,0.0,0.0,567686.0,0.0
VIRAT_S_000207_04_000902_000934,2.0,Vehicle,PickUp_Person_Vehicle,586.0,923.0,549.0,1020.0,626.0,0.0,0.0,0.0,638520.0,14.866068747318506
VIRAT_S_000207_04_000902_000934,1.0,Person,Entering,587.0,910.0,545.0,944.0,603.0,0.0,0.0,0.0,569232.0,13.601470508735444
VIRAT_S_000207_04_000902_000934,2.0,Vehicle,Entering,587.0,923.0,549.0,1020.0,626.0,0.0,0.0,0.0,638520.0,13.601470508735444
VIRAT_S_000207_04_000902_000934,1.0,Person,Opening,587.0,910.0,545.0,944.0,603.0,0.0,0.0,0.0,569232.0,13.601470508735444
VIRAT_S_000207_04_000902_000934,2.0,Vehicle,Opening,587.0,923.0,549.0,1020.0,626.0,0.0,0.0,0.0,638520.0,13.601470508735444
VIRAT_S_000207_04_000902_000934,10.0,Vehicle,vehicle_moving,494.0,858.0,289.0,916.0,310.0,10.0,887.0,299.5,283960.0,268.00186566514793
VIRAT_S_000207_04_000902_000934,11.0,Vehicle,vehicle_moving,0.0,932.0,553.0,1023.0,621.0,0.0,0.0,0.0,635283.0,274.1751265158822
VIRAT_S_000207_04_000902_000934,13.0,Vehicle,vehicle_moving,0.0,1158.0,495.0,1232.0,557.0,0.0,0.0,0.0,686224.0,233.32380932943812
VIRAT_S_000207_04_000902_000934,15.0,Vehicle,vehicle_moving,634.0,1189.0,431.0,1209.0,457.0,0.0,0.0,0.0,552513.0,71.11258679024411
VIRAT_S_000207_04_000902_000934,12.0,Vehicle,vehicle_moving,23.0,863.0,707.0,935.0,719.0,0.0,0.0,0.0,672265.0,427.1440038207256
VIRAT_S_000207_04_000902_000934,14.0,Vehicle,vehicle_moving,527.0,891.0,708.0,952.0,719.0,0.0,0.0,0.0,684488.0,28.0178514522438
VIRAT_S_000207_04_000902_000934,17.0,Bike,vehicle_moving,29.0,1194.0,386.0,1210.0,398.0,0.0,0.0,0.0,481580.0,442.145903520546
VIRAT_S_000207_04_000902_000934,2.0,Vehicle,vehicle_moving,370.0,1189.0,430.0,1216.0,453.0,0.0,0.0,0.0,550848.0,44.28317965096906
VIRAT_S_000207_04_000902_000934,2.0,Vehicle,vehicle_moving,750.0,918.0,551.0,1015.0,628.0,0.0,0.0,0.0,637420.0,296.7861182737495
VIRAT_S_000207_04_000902_000934,2.0,Vehicle,vehicle_starting,750.0,918.0,551.0,1015.0,628.0,0.0,0.0,0.0,637420.0,0.0
VIRAT_S_000207_04_000902_000934,10.0,Vehicle,vehicle_starting,494.0,858.0,289.0,916.0,310.0,10.0,887.0,299.5,283960.0,268.7824399026097
VIRAT_S_000207_04_000902_000934,1.0,Person,activity_gesturing,162.0,755.0,553.0,780.0,625.0,0.0,0.0,0.0,487500.0,283.3813684771813
VIRAT_S_000207_04_000902_000934,1.0,Person,activity_walking,414.0,794.0,556.0,820.0,624.0,0.0,0.0,0.0,511680.0,39.11521443121589
VIRAT_S_000207_04_000902_000934,2.0,Vehicle,vehicle_stopping,496.0,987.0,511.0,1073.0,582.0,0.0,0.0,0.0,624486.0,198.17668884104407
VIRAT_S_000207_04_000902_000934,15.0,Vehicle,vehicle_stopping,721.0,1047.0,480.0,1127.0,544.0,15.0,1087.6399999999999,512.25,613088.0,67.53517601961218
VIRAT_S_000207_04_000902_000934,15.0,Vehicle,vehicle_stopping,891.0,887.0,557.0,995.0,648.0,15.0,941.1945000000001,602.9445000000001,644760.0,177.56407294269863
VIRAT_S_000207_04_000902_000934,11.0,Vehicle,vehicle_stopping,18.0,896.0,572.0,995.0,644.0,11.0,945.55,608.5999999999999,640780.0,17.4928556845359
VIRAT_S_000207_04_000902_000934,1.0,Person,activity_carrying,0.0,749.0,556.0,770.0,628.0,0.0,0.0,0.0,483560.0,147.8681845428556
VIRAT_S_000207_04_000902_000934,1.0,Person,activity_standing,0.0,749.0,556.0,770.0,628.0,0.0,0.0,0.0,483560.0,0.0
VIRAT_S_000207_04_000902_000934,1.0,Person,activity_standing,611.0,923.0,540.0,950.0,583.0,0.0,0.0,0.0,553850.0,174.73408368146153
VIRAT_S_000207_04_000902_000934,10.0,Vehicle,vehicle_turning_right,622.0,795.0,281.0,847.0,301.0,10.0,821.3335,291.5,254947.0,288.90309794116087
VIRAT_S_000207_04_000902_000934,2.0,Vehicle,vehicle_turning_right,834.0,806.0,607.0,930.0,701.0,0.0,0.0,0.0,651930.0,326.18553002854065
VIRAT_S_040000_02_000111_000145,0.0,0,Closing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_02_000111_000145,0.0,0,Entering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_02_000111_000145,0.0,0,Opening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_02_000111_000145,0.0,0,activity_standing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_02_000111_000145,0.0,0,activity_walking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_02_000111_000145,0.0,0,vehicle_moving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_02_000111_000145,0.0,0,vehicle_starting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_02_000111_000145,6.0,Person,Entering,381.0,2.0,591.0,32.0,658.0,6.0,17.625,625.0,21056.0,0.0
VIRAT_S_040000_02_000111_000145,3.0,Vehicle,Entering,381.0,0.0,588.0,91.0,649.0,3.0,45.5,618.672,59059.0,3.605551275463989
VIRAT_S_040000_02_000111_000145,6.0,Person,Opening,401.0,11.0,588.0,39.0,655.0,0.0,0.0,0.0,25545.0,11.0
VIRAT_S_040000_02_000111_000145,3.0,Vehicle,Opening,401.0,0.0,588.0,91.0,649.0,3.0,45.5,618.734,59059.0,11.0
VIRAT_S_040000_02_000111_000145,3.0,Vehicle,Closing,504.0,0.0,588.0,91.0,649.0,3.0,45.5,619.051,59059.0,0.0
VIRAT_S_040000_02_000111_000145,6.0,Person,Closing,504.0,3.0,596.0,32.0,649.0,6.0,17.857129999999998,623.0,20768.0,8.54400374531753
VIRAT_S_040000_02_000111_000145,3.0,Vehicle,vehicle_moving,655.0,0.0,587.0,91.0,648.0,3.0,45.5,618.0,58968.0,9.486832980505138
VIRAT_S_040000_02_000111_000145,3.0,Vehicle,vehicle_starting,655.0,0.0,587.0,91.0,648.0,3.0,45.5,618.0,58968.0,0.0
VIRAT_S_040000_02_000111_000145,6.0,Person,activity_standing,394.0,7.0,589.0,38.0,656.0,6.0,22.95835,622.667,24928.0,7.280109889280518
VIRAT_S_040000_02_000111_000145,6.0,Person,activity_walking,331.0,0.0,616.0,11.0,683.0,0.0,0.0,0.0,7513.0,27.892651361962706
VIRAT_S_040000_03_000221_000372,0.0,0,Closing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,Closing_Trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,Exiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,Open_Trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,Opening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,Pull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,SetDown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,Transport_HeavyCarry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,Unloading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,activity_sitting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,activity_standing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,activity_walking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,vehicle_moving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,vehicle_starting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,vehicle_stopping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,vehicle_turning_left,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,0.0,0,vehicle_turning_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,5.0,Person,Open_Trunk,1091.0,0.0,594.0,26.0,653.0,0.0,0.0,0.0,16978.0,0.0
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,Open_Trunk,1091.0,0.0,562.0,184.0,650.0,0.0,0.0,0.0,119600.0,32.0
VIRAT_S_040000_03_000221_000372,36.0,Person,Open_Trunk,2941.0,0.0,593.0,8.0,654.0,36.0,4.0,623.5,5232.0,31.0
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,Open_Trunk,2941.0,0.0,562.0,184.0,642.0,0.0,0.0,0.0,118128.0,31.0
VIRAT_S_040000_03_000221_000372,1.0,Person,Closing_Trunk,1821.0,0.0,593.0,17.0,635.0,0.0,0.0,0.0,10795.0,31.0
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,Closing_Trunk,1821.0,5.0,557.0,184.0,648.0,0.0,0.0,0.0,119232.0,36.345563690772494
VIRAT_S_040000_03_000221_000372,5.0,Person,Unloading,1222.0,13.0,590.0,53.0,654.0,5.0,33.625,622.5,34662.0,33.95585369269929
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,Unloading,1222.0,2.0,562.0,184.0,648.0,0.0,0.0,0.0,119232.0,30.083217912982647
VIRAT_S_040000_03_000221_000372,22.0,Person,Unloading,2973.0,53.0,578.0,88.0,656.0,0.0,0.0,0.0,57728.0,53.45091205957107
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,Unloading,2973.0,0.0,562.0,184.0,642.0,0.0,0.0,0.0,118128.0,55.362442142665635
VIRAT_S_040000_03_000221_000372,34.0,Prop,Unloading,2973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,Unloading,1489.0,2.0,562.0,184.0,648.0,0.0,0.0,0.0,119232.0,0.0
VIRAT_S_040000_03_000221_000372,35.0,Prop,Unloading,1489.0,15.0,604.0,33.0,620.0,35.0,24.0,612.0,20460.0,43.965895873961216
VIRAT_S_040000_03_000221_000372,31.0,Person,Unloading,1489.0,0.0,587.0,29.0,661.0,0.0,0.0,0.0,19169.0,22.67156809750927
VIRAT_S_040000_03_000221_000372,1.0,Person,Unloading,1821.0,0.0,593.0,17.0,635.0,0.0,0.0,0.0,10795.0,6.0
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,Unloading,1821.0,5.0,557.0,184.0,648.0,0.0,0.0,0.0,119232.0,36.345563690772494
VIRAT_S_040000_03_000221_000372,33.0,Prop,Unloading,1821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_040000_03_000221_000372,9.0,Person,Transport_HeavyCarry,3075.0,0.0,586.0,10.0,647.0,9.0,5.0,617.1,6470.0,0.0
VIRAT_S_040000_03_000221_000372,22.0,Person,Transport_HeavyCarry,3075.0,16.0,584.0,61.0,653.0,0.0,0.0,0.0,39833.0,16.1245154965971
VIRAT_S_040000_03_000221_000372,34.0,Prop,Transport_HeavyCarry,3075.0,5.0,602.0,32.0,624.0,34.0,18.5,613.0,19968.0,21.095023109728988
VIRAT_S_040000_03_000221_000372,31.0,Person,Pull,1851.0,2.0,602.0,45.0,664.0,0.0,0.0,0.0,29880.0,3.0
VIRAT_S_040000_03_000221_000372,32.0,Push_Pulled_Object,Pull,1851.0,0.0,630.0,16.0,656.0,32.0,8.0,643.5,10496.0,28.071337695236398
VIRAT_S_040000_03_000221_000372,0.0,Person,Exiting,975.0,109.0,567.0,138.0,623.0,0.0,0.0,0.0,85974.0,125.89678312014172
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,Exiting,975.0,0.0,562.0,184.0,650.0,0.0,0.0,0.0,119600.0,109.1146186356347
VIRAT_S_040000_03_000221_000372,0.0,Person,Opening,975.0,109.0,567.0,138.0,623.0,0.0,0.0,0.0,85974.0,109.1146186356347
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,Opening,975.0,0.0,562.0,184.0,650.0,0.0,0.0,0.0,119600.0,109.1146186356347
VIRAT_S_040000_03_000221_000372,0.0,Person,Closing,1066.0,117.0,576.0,146.0,632.0,0.0,0.0,0.0,92272.0,117.83462988442744
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,Closing,1066.0,0.0,562.0,184.0,650.0,0.0,0.0,0.0,119600.0,117.83462988442744
VIRAT_S_040000_03_000221_000372,35.0,Prop,SetDown,1617.0,0.0,613.0,16.0,629.0,35.0,8.0,621.25,10064.0,51.0
VIRAT_S_040000_03_000221_000372,31.0,Person,SetDown,1617.0,0.0,597.0,24.0,661.0,0.0,0.0,0.0,15864.0,16.0
VIRAT_S_040000_03_000221_000372,0.0,Person,activity_sitting,975.0,109.0,567.0,138.0,623.0,0.0,0.0,0.0,85974.0,113.05308487608819
VIRAT_S_040000_03_000221_000372,12.0,Vehicle,vehicle_starting,1264.0,1850.0,549.0,1917.0,626.0,0.0,0.0,0.0,1200042.0,1741.0930474848265
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,vehicle_starting,685.0,152.0,530.0,320.0,613.0,0.0,0.0,0.0,196160.0,1698.1062982039728
VIRAT_S_040000_03_000221_000372,13.0,Vehicle,vehicle_starting,4106.0,1731.0,524.0,1910.0,599.0,13.0,1820.7649999999999,562.1175000000001,1144090.0,1579.0113995788631
VIRAT_S_040000_03_000221_000372,12.0,Vehicle,vehicle_stopping,1189.0,1652.0,515.0,1817.0,587.0,0.0,0.0,0.0,1066579.0,79.51100552753688
VIRAT_S_040000_03_000221_000372,13.0,Vehicle,vehicle_stopping,3991.0,1612.0,513.0,1777.0,585.0,13.0,1695.085,549.326,1039545.0,40.049968789001575
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,vehicle_stopping,643.0,143.0,535.0,313.0,621.0,10.0,228.20849999999996,578.3335,194373.0,1469.1647286808923
VIRAT_S_040000_03_000221_000372,6.0,Vehicle,vehicle_turning_right,696.0,1901.0,509.0,1917.0,562.0,0.0,0.0,0.0,1077354.0,1758.1922534239536
VIRAT_S_040000_03_000221_000372,12.0,Vehicle,vehicle_turning_right,746.0,24.0,498.0,170.0,544.0,0.0,0.0,0.0,92480.0,1877.0322320088167
VIRAT_S_040000_03_000221_000372,12.0,Vehicle,vehicle_turning_right,948.0,538.0,461.0,664.0,512.0,0.0,0.0,0.0,339968.0,515.3299913647564
VIRAT_S_040000_03_000221_000372,12.0,Vehicle,vehicle_turning_right,1237.0,1772.0,536.0,1918.0,615.0,12.0,1845.43,575.9285,1179570.0,1236.27707250438
VIRAT_S_040000_03_000221_000372,13.0,Vehicle,vehicle_turning_right,3795.0,853.0,504.0,989.0,570.0,0.0,0.0,0.0,563730.0,919.5569585403614
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,vehicle_turning_right,540.0,55.0,594.0,181.0,687.0,10.0,118.9411,640.9415,124347.0,803.059150996986
VIRAT_S_040000_03_000221_000372,36.0,Person,activity_standing,2937.0,0.0,594.0,8.0,655.0,0.0,0.0,0.0,5240.0,55.0
VIRAT_S_040000_03_000221_000372,9.0,Person,activity_standing,2994.0,0.0,584.0,8.0,645.0,0.0,0.0,0.0,5160.0,10.0
VIRAT_S_040000_03_000221_000372,31.0,Person,activity_standing,1478.0,0.0,589.0,29.0,661.0,0.0,0.0,0.0,19169.0,5.0
VIRAT_S_040000_03_000221_000372,22.0,Person,activity_standing,2970.0,56.0,578.0,90.0,656.0,0.0,0.0,0.0,59040.0,57.0701322935211
VIRAT_S_040000_03_000221_000372,22.0,Person,activity_standing,3036.0,21.0,584.0,66.0,653.0,0.0,0.0,0.0,43098.0,35.510561809129406
VIRAT_S_040000_03_000221_000372,22.0,Person,activity_standing,3156.0,0.0,594.0,32.0,664.0,0.0,0.0,0.0,21248.0,23.259406699226016
VIRAT_S_040000_03_000221_000372,1.0,Person,activity_standing,1821.0,0.0,593.0,17.0,635.0,0.0,0.0,0.0,10795.0,1.0
VIRAT_S_040000_03_000221_000372,0.0,Person,activity_standing,1011.0,111.0,569.0,140.0,625.0,0.0,126.41900000000001,597.919,87500.0,113.5649593844862
VIRAT_S_040000_03_000221_000372,5.0,Person,activity_standing,1137.0,0.0,594.0,24.0,653.0,0.0,0.0,0.0,15672.0,113.78049041905207
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,vehicle_moving,317.0,5.0,890.0,32.0,957.0,0.0,0.0,0.0,30624.0,296.04222671774374
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,vehicle_moving,685.0,152.0,530.0,320.0,613.0,0.0,0.0,0.0,196160.0,388.8560144835103
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,vehicle_moving,737.0,112.0,538.0,290.0,629.0,0.0,0.0,0.0,182410.0,40.792156108742276
VIRAT_S_040000_03_000221_000372,10.0,Vehicle,vehicle_moving,763.0,69.0,549.0,250.0,640.0,0.0,0.0,0.0,160000.0,44.384682042344295
VIRAT_S_040000_03_000221_000372,13.0,Vehicle,vehicle_moving,3618.0,5.0,898.0,29.0,960.0,0.0,0.0,0.0,27840.0,354.81967250985394
VIRAT_S_040000_03_000221_000372,12.0,Vehicle,vehicle_moving,700.0,2.0,522.0,16.0,557.0,0.0,0.0,0.0,8912.0,376.0119678946403
VIRAT_S_040000_03_000221_000372,6.0,Vehicle,vehicle_moving,696.0,1901.0,509.0,1917.0,562.0,0.0,0.0,0.0,1077354.0,1899.044496582426
